Commodity code,Commodity description,Gross value ($),Gross value - Relative Standard Errors,Local value ($),Local value - Relative Standard Errors,Commodity,Commodity subcategory,SA4,SA4 name,Local value($),Local value($) - Relative Standard Errors,Gross value ($) - Relative Standard Errors
1919458,"Nurseries, cut flowers or cultivated turf - Cut flowers - Outdoor",2484637.2,**,2236173.48,**,"Nurseries, cut flowers or cultivated turf",Outdoor,204,Hume,,,
1919258,"Nurseries, cut flowers or cultivated turf - Nurseries - Outdoor",42098210.05,*,37888389.04,*,"Nurseries, cut flowers or cultivated turf",Outdoor,205,Latrobe - Gippsland,,,
1919458,"Nurseries, cut flowers or cultivated turf - Cut flowers - Outdoor",3184307.93,^,2865877.14,^,"Nurseries, cut flowers or cultivated turf",Outdoor,205,Latrobe - Gippsland,,,
1919258,"Nurseries, cut flowers or cultivated turf - Nurseries - Outdoor",365241.12,**,328717.01,**,"Nurseries, cut flowers or cultivated turf",Outdoor,208,Melbourne - Inner South,,,
1919258,"Nurseries, cut flowers or cultivated turf - Nurseries - Outdoor",18794538.9,*,16915085.01,*,"Nurseries, cut flowers or cultivated turf",Outdoor,209,Melbourne - North East,,,
1919458,"Nurseries, cut flowers or cultivated turf - Cut flowers - Outdoor",1533534.33,**,1380180.89,**,"Nurseries, cut flowers or cultivated turf",Outdoor,209,Melbourne - North East,,,
1919258,"Nurseries, cut flowers or cultivated turf - Nurseries - Outdoor",98383441.56,^,88545097.4,^,"Nurseries, cut flowers or cultivated turf",Outdoor,211,Melbourne - Outer East,,,
1919458,"Nurseries, cut flowers or cultivated turf - Cut flowers - Outdoor",8986364.64,^,8087728.18,^,"Nurseries, cut flowers or cultivated turf",Outdoor,211,Melbourne - Outer East,,,
1919258,"Nurseries, cut flowers or cultivated turf - Nurseries - Outdoor",18140467.77,*,16326420.99,*,"Nurseries, cut flowers or cultivated turf",Outdoor,212,Melbourne - South East,,,
1919458,"Nurseries, cut flowers or cultivated turf - Cut flowers - Outdoor",9485302.63,^,8536772.37,^,"Nurseries, cut flowers or cultivated turf",Outdoor,212,Melbourne - South East,,,
1919258,"Nurseries, cut flowers or cultivated turf - Nurseries - Outdoor",2761315.77,*,2485184.19,*,"Nurseries, cut flowers or cultivated turf",Outdoor,213,Melbourne - West,,,
1919258,"Nurseries, cut flowers or cultivated turf - Nurseries - Outdoor",38669613.88,*,34802652.49,*,"Nurseries, cut flowers or cultivated turf",Outdoor,214,Mornington Peninsula,,,
1919258,"Nurseries, cut flowers or cultivated turf - Nurseries - Outdoor",39474219.61,^,35526797.65,^,"Nurseries, cut flowers or cultivated turf",Outdoor,215,North West,,,
1919458,"Nurseries, cut flowers or cultivated turf - Cut flowers - Outdoor",47641543.52,,42877389.17,,"Nurseries, cut flowers or cultivated turf",Outdoor,215,North West,,,
1919258,"Nurseries, cut flowers or cultivated turf - Nurseries - Outdoor",6027099.34,**,5424389.4,**,"Nurseries, cut flowers or cultivated turf",Outdoor,216,Shepparton,,,
1919458,"Nurseries, cut flowers or cultivated turf - Cut flowers - Outdoor",1843188.03,**,1658869.23,**,"Nurseries, cut flowers or cultivated turf",Outdoor,216,Shepparton,,,
1919258,"Nurseries, cut flowers or cultivated turf - Nurseries - Outdoor",2748080.47,*,2473272.42,*,"Nurseries, cut flowers or cultivated turf",Outdoor,217,Warrnambool and South West,,,
1919458,"Nurseries, cut flowers or cultivated turf - Cut flowers - Outdoor",1162389.13,*,1046150.21,*,"Nurseries, cut flowers or cultivated turf",Outdoor,217,Warrnambool and South West,,,
1919258,"Nurseries, cut flowers or cultivated turf - Nurseries - Outdoor",11820290.62,,10638261.56,,"Nurseries, cut flowers or cultivated turf",Outdoor,301,Brisbane - East,,,
1919458,"Nurseries, cut flowers or cultivated turf - Cut flowers - Outdoor",482043.89,**,433839.5,**,"Nurseries, cut flowers or cultivated turf",Outdoor,301,Brisbane - East,,,
1919258,"Nurseries, cut flowers or cultivated turf - Nurseries - Outdoor",314351.55,*,282916.4,*,"Nurseries, cut flowers or cultivated turf",Outdoor,303,Brisbane - South,,,
1919258,"Nurseries, cut flowers or cultivated turf - Nurseries - Outdoor",251481.24,*,226333.12,*,"Nurseries, cut flowers or cultivated turf",Outdoor,304,Brisbane - West,,,
1919258,"Nurseries, cut flowers or cultivated turf - Nurseries - Outdoor",6609262.85,*,5948336.57,*,"Nurseries, cut flowers or cultivated turf",Outdoor,306,Cairns,,,
