lga_code_2016,lga_name_2016,New Zealand,Japan,Hong Kong,Singapore,Malaysia,Indonesia,Taiwan,Thailand,Korea,China,India,United States of America,Canada,United Kingdom,Germany,Scandinavia,France,Italy,Netherlands,Switzerland
57420,Ravensthorpe (S),1532,0,0,100,0,0,0,0,0,929,0,0,968,1857,1444,666,420,73,1009,1171
57490,Rockingham (C),14968,651,359,3604,1043,1197,802,1818,459,813,609,4166,1232,32859,2243,381,814,621,1426,1299
57630,Sandstone (S),418,0,0,0,0,0,0,0,0,0,0,176,0,836,454,0,68,0,198,0
57700,Serpentine-Jarrahdale (S),1565,0,279,966,605,0,0,188,0,0,41,817,128,3168,388,0,385,40,490,43
57770,Shark Bay (S),4373,3873,1933,2560,881,304,764,253,1510,1556,108,6868,1031,17543,26891,4439,8565,4687,5852,10488
57840,South Perth (C),5325,2675,2991,14847,12597,4734,1286,665,1869,5439,2708,2564,1867,9981,2048,730,1671,775,171,326
57910,Stirling (C),16105,5385,6189,17660,16380,4587,1288,3628,3518,8146,6954,9951,4847,40736,6044,3833,3140,3888,2050,3341
57980,Subiaco (C),3503,770,1367,3021,2864,600,0,1028,77,2132,554,2179,1251,9648,434,2634,1695,247,719,671
58050,Swan (C),10096,1019,1239,10211,8150,1952,1537,918,206,853,3614,3513,1101,14963,2754,874,1385,2053,848,562
58190,Tammin (S),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58260,Three Springs (S),0,262,0,0,0,0,0,0,0,0,0,0,0,0,121,0,0,0,18,0
58330,Toodyay (S),813,0,0,419,38,0,305,160,0,0,0,0,23,869,199,0,0,0,696,274
58400,Trayning (S),193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,535
58470,Upper Gascoyne (S),0,0,0,0,0,0,0,0,0,0,0,0,0,479,566,0,458,0,0,790
58510,Victoria Park (T),4700,1369,4362,11996,9500,5837,968,962,4030,4371,974,3210,471,9308,1259,1270,365,842,796,396
58540,Victoria Plains (S),368,0,0,121,0,351,305,264,0,0,0,0,77,97,0,0,0,0,310,0
58570,Vincent (C),689,911,742,2145,1946,1021,323,48,1206,1040,0,284,47,3922,390,829,624,895,209,79
58610,Wagin (S),0,111,0,0,0,0,0,0,0,0,0,160,0,231,139,43,557,0,0,293
58680,Wandering (S),0,0,0,0,0,0,0,0,0,0,0,0,0,97,0,0,0,0,0,0
58760,Wanneroo (C),11992,861,2271,3781,4458,1798,649,1270,0,2945,1488,2351,1778,40474,2609,873,1597,636,1753,2531
58820,Waroona (S),0,0,0,0,0,54,0,218,0,17,0,339,0,980,1238,0,128,201,214,0
58890,West Arthur (S),192,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0
59030,Westonia (S),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,265
59100,Wickepin (S),0,85,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0
59170,Williams (S),414,0,0,443,0,0,0,0,0,0,0,0,0,564,0,0,0,0,0,0
59250,Wiluna (S),290,0,0,1136,0,0,0,0,0,0,0,301,237,0,203,0,215,511,63,78
59310,Wongan-Ballidu (S),405,0,0,0,0,0,0,0,0,0,0,0,126,0,106,0,0,0,0,0
59320,Woodanilling (S),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0
59330,Wyalkatchem (S),49,123,0,0,0,0,0,207,0,0,0,240,0,52,33,0,124,277,0,0
59340,Wyndham-East Kimberley (S),4032,1846,47,135,68,186,944,299,225,0,890,3354,1248,6148,12035,762,5010,1882,3151,4476
59350,Yalgoo (S),1443,437,0,0,0,0,0,108,0,0,0,76,0,196,0,167,0,0,131,27
59360,Yilgarn (S),924,0,0,0,0,126,74,0,0,0,0,192,0,919,365,0,0,0,84,707
59370,York (S),1677,536,383,1436,980,75,305,174,0,0,0,1540,80,1721,751,573,200,210,195,630
60210,Break O'Day (M),6409,0,3319,2043,764,0,970,140,298,2871,0,2788,746,6179,7506,583,3149,720,695,2355
60410,Brighton (M),108,0,0,0,0,0,0,0,0,0,0,63,0,0,89,0,0,0,0,0
60610,Burnie (C),5347,1170,2822,1204,1045,0,493,803,249,510,472,4472,1228,2448,1681,162,726,26,352,1032
60810,Central Coast (M) (Tas.),2516,0,437,530,15,0,0,333,0,0,106,1235,322,774,335,359,428,0,112,151
61010,Central Highlands (M) (Tas.),2294,291,2661,1000,0,0,0,0,0,662,0,2196,206,3700,2772,0,968,0,485,809
61210,Circular Head (M),4216,599,3545,1348,252,356,78,0,104,2299,0,2034,337,2481,2895,457,1990,95,241,960
61410,Clarence (C),1735,267,1007,515,660,0,78,0,173,563,0,714,449,2038,1476,674,884,18,151,332
61510,Derwent Valley (M),3401,138,458,243,42,0,0,0,267,373,0,977,590,1570,3866,149,1789,135,378,949
61610,Devonport (C),6168,2263,4539,2178,784,65,2087,374,764,1028,125,3187,1159,3670,4911,1873,1791,372,1163,950
61810,Dorset (M),1223,0,826,369,0,0,0,0,0,48,0,1580,677,791,696,265,383,0,161,795
62010,Flinders (M) (Tas.),203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62210,George Town (M),380,0,935,1097,0,0,0,0,0,257,0,665,69,470,1097,0,0,0,45,0
62410,Glamorgan/Spring Bay (M),8072,2982,12561,9453,5207,382,1611,508,771,12387,623,14878,4181,18043,15640,3742,5905,2251,3434,4923
62610,Glenorchy (C),234,117,106,369,181,0,0,0,249,712,0,373,0,267,311,0,0,0,0,0
62810,Hobart (C),41507,19932,63778,30270,27557,3900,13315,5179,6434,75641,11714,76051,17081,68605,30881,9472,21268,8296,8359,11460
63010,Huon Valley (M),968,514,923,369,592,0,1013,0,126,381,0,1102,1045,3507,2675,425,1941,652,633,916
63210,Kentish (M),4322,4069,14116,9350,3176,44,1972,313,746,7777,1055,10677,2008,10141,9341,949,4774,729,2170,3311
63410,King Island (M),860,0,0,0,0,0,0,0,0,0,0,277,0,329,0,0,0,0,0,133
63610,Kingborough (M),1165,1348,2940,1324,702,125,518,351,933,732,71,3314,424,4039,2046,843,1732,852,478,419
63810,Latrobe (M) (Tas.),1092,0,0,0,0,0,169,0,0,0,0,526,0,540,1705,0,79,0,0,284
64010,Launceston (C),22984,9084,42913,19567,15891,1573,7495,2948,2736,33356,4942,26220,5705,30140,12227,3458,7374,3207,3364,6097
64210,Meander Valley (M),2102,260,142,636,399,0,240,0,0,881,0,1875,156,2747,1520,335,1565,243,233,804
64610,Northern Midlands (M),1478,237,413,496,270,0,0,149,49,1050,0,163,729,1878,517,121,54,106,164,0
64810,Sorell (M),702,170,0,0,252,0,0,0,0,0,0,866,73,1185,138,0,52,432,238,0
65010,Southern Midlands (M),0,0,2291,0,0,0,0,0,0,426,0,325,142,85,0,0,703,134,0,0
65210,Tasman (M),6417,1118,5705,1552,1649,479,1554,151,126,11030,56,8337,1174,9415,6832,1023,4261,469,1492,2631
65410,Waratah/Wynyard (M),743,260,0,0,0,179,0,0,0,0,0,645,78,1883,974,818,197,95,0,527
65610,West Coast (M),10247,1939,4459,2926,1570,91,422,228,249,1724,234,5868,2134,13384,8793,2267,3103,1082,2465,3925
65810,West Tamar (M),0,0,138,0,219,0,343,0,0,22,0,574,145,1035,650,74,408,0,0,68
70200,Alice Springs (T),19856,6028,5426,2062,1246,621,6837,139,5785,3814,725,70661,18580,75615,74199,17534,40177,19803,15450,24602
70420,Barkly (R),6100,712,445,417,77,177,790,23,361,568,0,3863,2646,8317,13392,2374,5091,1531,3658,3398
70540,Belyuen (S),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70620,Central Desert (R),351,71,0,0,0,81,0,0,0,0,0,286,0,567,1438,0,347,207,178,550
70700,Coomalie (S),1894,231,47,999,0,249,84,322,117,0,0,2323,1422,4949,10118,1947,5589,1906,2347,4673
71000,Darwin (C),38681,14542,4536,12765,3656,15192,10314,2837,4736,7958,2258,53936,17112,75237,65719,15253,38120,16638,16324,16619
71300,East Arnhem (R),694,0,0,65,0,321,0,0,0,0,611,498,114,357,272,0,42,0,171,0
72200,Katherine (T),9717,1023,557,831,203,859,1107,23,946,111,16,8291,3371,11885,18194,2555,10619,3191,4284,6840
72300,Litchfield (M),1606,175,0,194,226,0,92,0,0,0,20,346,349,1049,1349,350,489,212,349,763
72330,MacDonnell (R),13702,68507,6261,2478,693,963,6234,507,8370,14561,763,104088,20903,84765,69046,16137,37957,31728,12045,21659
72800,Palmerston (C),761,145,0,0,0,677,0,0,0,0,0,556,138,256,179,128,136,351,326,0
73600,Roper Gulf (R),4915,327,253,748,0,1088,816,322,117,0,49,3471,1887,5073,8826,1333,4186,1357,4278,3179
74050,Tiwi Islands (R),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114
74550,Victoria Daly (R),2793,369,124,832,0,187,141,299,117,0,30,1501,403,1530,4012,691,772,92,1523,2473
74560,Wagait (S),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,42,91
74660,West Arnhem (R),5711,565,914,1961,732,391,719,0,183,180,0,11668,3863,16971,17763,3585,12407,6953,6068,9287
74680,West Daly (R),0,0,0,0,0,0,110,0,0,0,0,0,0,157,166,0,0,0,0,0
79399,Unincorporated NT,1425,0,0,0,0,47,0,299,152,0,0,3638,1340,5201,6283,379,1038,826,2321,2498
89399,Unincorporated ACT,63094,16305,17660,31447,19200,19713,9749,10723,18610,122867,24683,79339,22017,81051,38204,14547,17072,6249,6992,9272
