X,Y,id,ENO,NAME,SYNONYMS,STATE,LONGITUDE,LATITUDE,ACCURACY,SIGNIFICANT,SIGNIFICANCE_VALUE,SIGNIFICANCE_CALC_METHOD,ACCESS_CODE,COMMODIDS,COMMODNAMES,OPERATING_STATUS
145.4654,-41.8263,mineral_deposits.904,"335690",Godkin,,TAS,145.4653975834,-41.826337309,"999",N,"5",AUTO,O,"Sn, As, Cu","Tin, Arsenic, Copper",mineral deposit
121.2602,-30.7436,mineral_deposits.905,"334122",Rubicon - Kundana,East Kundana JV,WA,121.2602,-30.7436,"500",N,"4",AUTO,O,Au,Gold,mineral deposit
119.8994,-33.9085,mineral_deposits.906,"336167",Hamersley Gorge,,WA,119.89937,-33.908547,"100",N,"5",AUTO,O,Mn,Manganese,mineral deposit
151.6844,-27.3675,mineral_deposits.907,"335343",Sabine,"Acland, New Acland",QLD,151.684382826,-27.3674772112,"999",Y,"3",AUTO,O,Cbl,Coal - black,mineral deposit
144.3261,-14.3455,mineral_deposits.908,"335612",Bathurst Range,,QLD,144.3260835065,-14.3455392385,"999",Y,"3",AUTO,O,Cbl,Coal - black,mineral deposit
152.7843,-27.5619,mineral_deposits.909,"335803",Ipswich,,QLD,152.7843491653,-27.5619053903,"999",Y,"2",AUTO,O,Cbl,Coal - black,mineral deposit
148.2067,-32.5848,mineral_deposits.910,"334532",Tomingley,"Tomingley Gold Project, Tomingley",NSW,148.2067,-32.5848,"500",N,"4",AUTO,O,Au,Gold,operating mine
141.4513,-31.9655,mineral_deposits.911,"335347",Broken Hill - Rasp Mine,"Broken Hill - CML7 (CBH), Pinnacle",NSW,141.4512729462,-31.9655170854,"999",Y,"3",AUTO,O,"Zn, Pb, Ag, Cu","Zinc, Lead, Silver, Copper",operating mine
129.9249,-20.5266,mineral_deposits.912,"335822",Callie,Tanami Project,NT,129.9249,-20.5266,"500",N,"6",AUTO,O,Au,Gold,operating mine
145.4154,-41.8268,mineral_deposits.913,"334412",Argent Tunnel,,TAS,145.4153634578,-41.8267669144,"999",N,"6",AUTO,O,Asb,Asbestos,mineral deposit
141.9258,-36.9572,mineral_deposits.914,"333537",Wim 100,,VIC,141.92579,-36.95718,"100",Y,"2",AUTO,O,"Ilm, Rt, Zrn, Leu, Xen, (Mnz)","Ilmenite, Rutile, Zircon, Leucoxene, Xenotime, (Monazite)",mineral deposit
141.8897,-37.0695,mineral_deposits.915,"334417",Wim 050,,VIC,141.88969,-37.0695,"100",Y,"3",AUTO,O,"Ilm, Rt, Zrn, Xen, Leu, (Mnz)","Ilmenite, Rutile, Zircon, Xenotime, Leucoxene, (Monazite)",mineral deposit
148.2344,-22.0412,mineral_deposits.916,"334880",Poitrel,"includes Winchester, Mavis Downs, Wotoga and Morambah",QLD,148.2343805798,-22.0412158019,"999",Y,"2",AUTO,O,Cbl,Coal - black,operating mine
148.6316,-22.8481,mineral_deposits.917,"334019",Middlemount,,QLD,148.6316258509,-22.848131027,"999",Y,"3",AUTO,O,Cbl,Coal - black,operating mine
147.9955,-23.5065,mineral_deposits.918,"335786",Taroborah,,QLD,147.9955146784,-23.5064810929,"999",Y,"2",AUTO,O,Cbl,Coal - black,mineral deposit
148.0471,-23.9214,mineral_deposits.919,"333818",Minerva,,QLD,148.047135,-23.921376,"50",Y,"2",AUTO,O,Cbl,Coal - black,operating mine
148.8738,-23.3799,mineral_deposits.920,"336097",Curragh North,Pisces,QLD,148.873806,-23.379904,"50",Y,"2",AUTO,O,Cbl,Coal - black,operating mine
150.002,-26.2069,mineral_deposits.921,"335794",Burunga,,QLD,150.0019873012,-26.20685377,"999",N,"6",AUTO,O,Cbl,Coal - black,mineral deposit
146.33,-38.227,mineral_deposits.922,"334129",Driffield-Narracan,,VIC,146.3300033629,-38.2269647022,"999",Y,"2",AUTO,O,Cbr,Coal - brown,mineral deposit
146.34,-38.357,mineral_deposits.923,"333348",Hazelwood-Yinnar,"Hazelwood South, Yinnar",VIC,146.3400055134,-38.3569651451,"999",Y,"1",AUTO,O,Cbr,Coal - brown,mineral deposit
146.69,-38.287,mineral_deposits.924,"333933",Gormandale,,VIC,146.6899983674,-38.286960979,"999",Y,"2",AUTO,O,Cbr,Coal - brown,mineral deposit
146.76,-38.257,mineral_deposits.925,"335182",Willung,,VIC,146.7599966509,-38.2569600832,"999",Y,"2",AUTO,O,Cbr,Coal - brown,mineral deposit
146.18,-38.167,mineral_deposits.926,"334422",Moe Swamp Basin,Gippsland Lignite Project,VIC,146.1800048053,-38.1669661077,"999",Y,"2",AUTO,O,Cbr,Coal - brown,mineral deposit
148.6066,-23.9342,mineral_deposits.927,"335787",Togara South,,QLD,148.6066360225,-23.9342424211,"999",Y,"1",AUTO,O,Cbl,Coal - black,mineral deposit
148.8816,-23.9092,mineral_deposits.928,"334228",Sirius Creek,see South Blackwater,QLD,148.8816266288,-23.9092385689,"999",N,"6",AUTO,O,Cbl,Coal - black,mineral deposit
149.9371,-24.4842,mineral_deposits.929,"333343",Belvedere,Moura West,QLD,149.9371461092,-24.4842152373,"999",Y,"1",AUTO,O,Cbl,Coal - black,mineral deposit
148.2338,-41.6632,mineral_deposits.930,"335972",Dalmayne,,TAS,148.2338307169,-41.663206667,"999",N,"6",AUTO,O,Cbl,Coal - black,mineral deposit
148.2347,-41.7621,mineral_deposits.931,"335334",Douglas River,,TAS,148.2346677428,-41.7620971933,"999",N,"6",AUTO,O,Cbl,Coal - black,mineral deposit
147.4614,-42.1674,mineral_deposits.932,"335992",Woodbury,,TAS,147.4613574366,-42.1674065259,"999",N,"6",AUTO,O,Cbl,Coal - black,mineral deposit
147.96,-41.7735,mineral_deposits.933,"336163",Stanhope,Merrywood,TAS,147.959956027,-41.7734924486,"999",N,"6",AUTO,O,Cbl,Coal - black,historic mine
148.2885,-22.044,mineral_deposits.934,"334972",Daunia,,QLD,148.2885457962,-22.0439934358,"999",Y,"3",AUTO,O,Cbl,Coal - black,operating mine
146.6119,-38.6136,mineral_deposits.935,"334121",Gelliondale,South Gippsland,VIC,146.6119075378,-38.6136452341,"100",Y,"2",AUTO,O,Cbr,Coal - brown,mineral deposit
138.068,-34.129,mineral_deposits.936,"336164",Clinton,,SA,138.0680236184,-34.1289773668,"999",Y,"2",AUTO,O,Cbr,Coal - brown,mineral deposit
139.3847,-34.429,mineral_deposits.937,"335605",Anna,,SA,139.3846653514,-34.428950243,"999",N,"4",AUTO,O,Cbr,Coal - brown,mineral deposit
121.3956,-30.8292,mineral_deposits.938,"334589",Beaver,,WA,121.395609981,-30.8291971087,"999",N,"6",AUTO,O,Au,Gold,historic mine
145.018,-36.5788,mineral_deposits.939,"335607",Bailieston,,VIC,145.0179634074,-36.5787964658,"999",N,"5",AUTO,O,Au,Gold,mineral deposit
122.3566,-28.6198,mineral_deposits.940,"336070",Gladiator North,Central Laverton Project,WA,122.3566,-28.6198,"500",N,"5",AUTO,O,Au,Gold,mineral deposit
116.9593,-28.9829,mineral_deposits.941,"333930",Bugeye,,WA,116.959256733,-28.9829138242,"999",N,"5",AUTO,O,Au,Gold,historic mine
151.816,-25.4486,mineral_deposits.942,"334126",Mount Steadman,,QLD,151.8160281965,-25.4485997048,"999",N,"5",AUTO,O,Au,Gold,mineral deposit
121.905,-29.4849,mineral_deposits.943,"335507",Edjudina  (Also Called Yerilla - Heron Resources),,WA,121.9050158202,-29.484934951,"100",Y,"3",AUTO,O,"Ni, Co","Nickel, Cobalt",mineral deposit
142.6333,-35.0553,mineral_deposits.944,"333641","Kulwin, Woornack, Rownack, Pirro",Woornack,VIC,142.633304019,-35.0553025066,"999",N,"6",AUTO,O,"Mnsd, Rt, Zrn, Ilm","Mineral sands, Rutile, Zircon, Ilmenite",historic mine
144.5127,-36.7407,mineral_deposits.945,"334238",Daleys Hill Deposit,Fosterville Project,VIC,144.5127,-36.7407,"500",N,"6",AUTO,O,Au,Gold,historic mine
151.3814,-33.2347,mineral_deposits.946,"335693",Wallarah No2,Wyong,NSW,151.3813935741,-33.2347066085,"999",Y,"2",AUTO,O,Cbl,Coal - black,mineral deposit
152.8321,-27.6202,mineral_deposits.947,"334131",New Hill,,QLD,152.832126906,-27.6202368819,"999",N,"6",AUTO,O,Cbl,Coal - black,historic mine
150.0272,-26.2422,mineral_deposits.948,"335695",Woori,"Guluguba, Surat Project",QLD,150.0271802271,-26.2422384927,"999",Y,"3",AUTO,O,Cbl,Coal - black,mineral deposit
122.5548,-31.0675,mineral_deposits.949,"334592",Tank Anomaly,"Aldiss Project, Tank/Atriedes",WA,122.5547632807,-31.0675040621,"100",N,"6",AUTO,O,Au,Gold,mineral deposit
122.4198,-29.0773,mineral_deposits.950,"335252",Cleo,Sunrise Dam Project,WA,122.4198,-29.0773,"999",N,"6",AUTO,O,Au,Gold,mineral deposit
131.9634,-14.081,mineral_deposits.951,"333349",Woolgni,,NT,131.9634449229,-14.0810299266,"999",N,"5",AUTO,O,Au,Gold,mineral deposit
115.3181,-26.6462,mineral_deposits.952,"334127",Talisker,,WA,115.3181226988,-26.646237226,"999",Y,"3",AUTO,O,Cbl,Coal - black,mineral deposit
114.9765,-30.0714,mineral_deposits.953,"336068",Green Head,Hill,WA,114.9764766427,-30.071369803,"999",Y,"2",AUTO,O,Cbl,Coal - black,mineral deposit
129.7166,-19.9613,mineral_deposits.954,"335069",MLS153,"Central Tanami Project, Bouncer, Bumper, Miracle, Hurricane, Repulse",NT,129.7166,-19.9613,"500",N,"6",AUTO,O,Au,Gold,mineral deposit
120.5221,-29.8093,mineral_deposits.955,"335982",Charlie,Mulline Area Project,WA,120.5221,-29.8093,"500",N,"5",AUTO,O,Au,Gold,historic mine
145.0426,-17.722,mineral_deposits.956,"334027",Mount Garnet,,QLD,145.0425893306,-17.7219989798,"500",N,"4",AUTO,O,Sn,Tin,historic mine
146.1177,-19.2954,mineral_deposits.957,"335070",Star River,,QLD,146.1177395884,-19.2954460474,"1000",N,"5",AUTO,O,Sn,Tin,historic mine
131.9521,-13.3106,mineral_deposits.958,"334241",Gubberah Gossan,,NT,131.9521230762,-13.3105570483,"999",N,"4",AUTO,O,"Zn, (Pb)","Zinc, (Lead)",mineral deposit
131.341,-13.3483,mineral_deposits.959,"335799",Rhodes,,NT,131.3409564344,-13.3482628635,"10",N,"5",AUTO,O,Au,Gold,mineral deposit
150.9414,-32.245,mineral_deposits.960,"333741",Muswellbrook,Sandy Creek,NSW,150.9413916967,-32.2449881757,"999",Y,"3",AUTO,O,Cbl,Coal - black,operating mine
121.4097,-30.8258,mineral_deposits.961,"333855",Apache,Binduli Project,WA,121.4097,-30.8258,"500",N,"5",AUTO,O,Au,Gold,historic mine
121.437,-27.3667,mineral_deposits.962,"335421",Boundary - Dingo Range,,WA,121.437,-27.3667,"500",N,"4",AUTO,O,Au,Gold,mineral deposit
143.9856,-37.2057,mineral_deposits.963,"333450",Bosuns,,VIC,143.9855933329,-37.2057283482,"100",N,"5",AUTO,O,Au,Gold,mineral deposit
141.777,-37.106,mineral_deposits.964,"335976",Douglas (Bondi),Bondi,VIC,141.777,-37.106,"999",N,"6",AUTO,O,"Ilm, Leu, Rt, Zrn","Ilmenite, Leucoxene, Rutile, Zircon",historic mine
140.9176,-32.9875,mineral_deposits.965,"334328",Brookes Bore,,SA,140.917585,-32.987462,"100",Y,"3",AUTO,O,"Ilm, Rt, Zrn, Xen","Ilmenite, Rutile, Zircon, Xenotime",mineral deposit
121.2038,-30.9097,mineral_deposits.966,"335260",Jackpot,,WA,121.2038,-30.90972,"999",N,"5",AUTO,O,Au,Gold,historic mine
142.85,-33.49,mineral_deposits.967,"334137",Western Strands,,NSW,142.85,-33.49,"999",N,"4",AUTO,O,"Zrn, Rt, Ilm, (Leu)","Zircon, Rutile, Ilmenite, (Leucoxene)",mineral deposit
142.8,-33.65,mineral_deposits.968,"334138",Brigantine,,NSW,142.8,-33.65,"999",N,"4",AUTO,O,"Rt, Zrn, Ilm, Leu","Rutile, Zircon, Ilmenite, Leucoxene",mineral deposit
142.6757,-33.7111,mineral_deposits.969,"335827",Blind Pew,,NSW,142.67565,-33.711064,"1000",N,"4",AUTO,O,"Zrn, Ilm, Rt, Leu","Zircon, Ilmenite, Rutile, Leucoxene",mineral deposit
115.9704,-31.0815,mineral_deposits.970,"334891",Mindarra Springs,,WA,115.970398,-31.08153,"0",Y,"3",AUTO,O,"Ilm, Zrn, Rt, (Leu, Mnz)","Ilmenite, Zircon, Rutile, (Leucoxene, Monazite)",mineral deposit
142.52,-33.51,mineral_deposits.971,"334528",Shamrock,,NSW,142.52,-33.51,"999",N,"4",AUTO,O,"Rt, Zrn, (Ilm, Leu)","Rutile, Zircon, (Ilmenite, Leucoxene)",mineral deposit
145.4671,-18.967,mineral_deposits.972,"335804",Blue Gold,,QLD,145.4671,-18.967,"500",N,"6",AUTO,O,Au,Gold,unknown
118.4269,-26.6698,mineral_deposits.973,"334332",Rock Lee South,,WA,118.4269,-26.6698,"500",N,"5",AUTO,O,Au,Gold,unknown
122.2972,-30.5546,mineral_deposits.974,"335808",Colour Dam,,WA,122.2972,-30.5546,"500",N,"5",AUTO,O,Au,Gold,unknown
144.2434,-36.7198,mineral_deposits.975,"334595",Williams United,Bendigo Project,VIC,144.2434,-36.7198,"250",N,"4",AUTO,O,Au,Gold,historic mine
121.0497,-26.9756,mineral_deposits.976,"336266",Slav Well,,WA,121.0497,-26.9756,"500",N,"5",AUTO,O,Au,Gold,unknown
120.9332,-30.38,mineral_deposits.977,"335502",Aurora East,,WA,120.9332,-30.38,"10000",N,"5",AUTO,O,Au,Gold,unknown
118.8185,-28.5951,mineral_deposits.978,"335696",Commonwealth North,,WA,118.8185,-28.5951,"500",N,"5",AUTO,O,Au,Gold,unknown
129.5799,-20.166,mineral_deposits.979,"335702",Galifrey,,NT,129.5799,-20.166,"500",N,"6",AUTO,O,Au,Gold,unknown
129.3955,-19.9694,mineral_deposits.980,"334133",Bonsai,,NT,129.3955,-19.9694,"500",N,"6",AUTO,O,Au,Gold,unknown
121.8064,-32.2531,mineral_deposits.981,"335422",Surprise - Norseman,,WA,121.8064,-32.25314,"500",N,"5",AUTO,O,Au,Gold,mineral deposit
120.1965,-26.6,mineral_deposits.982,"334240",Wiluna-Nickel,,WA,120.1965,-26.60004,"500",Y,"2",AUTO,O,"Ni, Co","Nickel, Cobalt",mineral deposit
122.1492,-30.4721,mineral_deposits.983,"335703",Grey Dam,,WA,122.1492,-30.472071,"999",Y,"3",AUTO,O,"Ni, Co","Nickel, Cobalt",mineral deposit
117.8029,-27.3712,mineral_deposits.984,"334329",Cuddingwarra Project (New Hampton 2000),,WA,117.8029,-27.3712,"999",N,"4",AUTO,O,Au,Gold,unknown
120.9383,-30.4749,mineral_deposits.985,"333826",Paradigm,,WA,120.9383,-30.4749,"500",N,"5",AUTO,O,Au,Gold,mineral deposit
128.8663,-19.5785,mineral_deposits.986,"335505",Hawk - Larranganni,Larranganni Project,WA,128.8663,-19.5785,"500",N,"5",AUTO,O,Au,Gold,unknown
144.1,-17.5,mineral_deposits.987,"336072",Mount Tracey,,QLD,144.1,-17.5,"2000",N,"4",AUTO,O,Zn,Zinc,mineral deposit
153.1013,-26.4165,mineral_deposits.988,"334454",Sunshine Coast (IA),,QLD,153.101331,-26.416506,"200",Y,"3",AUTO,O,"Rt, Zrn, Ilm, Mnz","Rutile, Zircon, Ilmenite, Monazite",mineral deposit
141.0872,-33.2393,mineral_deposits.989,"336188",Alberts Dam,,NSW,141.08717,-33.23932,"999",N,"5",AUTO,O,"Zrn, Rt, Ilm, (Th, Leu)","Zircon, Rutile, Ilmenite, (Thorium, Leucoxene)",mineral deposit
152.711,-31.8389,mineral_deposits.990,"334427",Crowdy Bay N.P.,,NSW,152.711,-31.838866,"100",N,"5",AUTO,O,"Ilm, Rt, Zrn, (Mnz)","Ilmenite, Rutile, Zircon, (Monazite)",unknown
153.4324,-29.0248,mineral_deposits.991,"334992",Broadwater  N.P (Evans Head).,,NSW,153.432392,-29.024825,"100",N,"5",AUTO,O,"Ilm, Rt, Zrn, Mag, (Mnz)","Ilmenite, Rutile, Zircon, Magnetite, (Monazite)",unknown
152.1825,-32.7387,mineral_deposits.992,"334428",Fingal-Box Beach,,NSW,152.182473,-32.738664,"100",N,"5",AUTO,O,"Ilm, Rt, Zrn, (Mnz)","Ilmenite, Rutile, Zircon, (Monazite)",unknown
145.7538,-20.3303,mineral_deposits.993,"334333",West 45,,QLD,145.753813,-20.330261,"500",N,"4",AUTO,O,"Zn, Pb, Cu, Ag, (Au)","Zinc, Lead, Copper, Silver, (Gold)",mineral deposit
146.6154,-20.1047,mineral_deposits.994,"333952",Hadleigh South,,QLD,146.6154,-20.1047,"500",N,"5",AUTO,O,Au,Gold,mineral deposit
121.6786,-31.0187,mineral_deposits.995,"334433",Swift - Mount Martin,South Kalgoorlie Operations,WA,121.6786,-31.0187,"500",N,"6",AUTO,O,Au,Gold,mineral deposit
117.0665,-20.8108,mineral_deposits.996,"334705",Carlow Castle,Carlow Castle South,WA,117.0665,-20.8108,"500",N,"4",AUTO,O,"Au, Cu","Gold, Copper",mineral deposit
140.2075,-34.795,mineral_deposits.997,"335432",Mindarie,Mercunda Project,SA,140.2075,-34.795,"999",Y,"3",AUTO,O,"Zrn, Rt, Ilm, Leu","Zircon, Rutile, Ilmenite, Leucoxene",care and maintenance
139.8316,-35.0147,mineral_deposits.998,"336183",Perponda,,SA,139.8316,-35.0147,"999",N,"4",AUTO,O,"Ilm, Rt, Zrn","Ilmenite, Rutile, Zircon",mineral deposit
142.6939,-33.7469,mineral_deposits.999,"335900",Finigans Tank,,NSW,142.693932,-33.746904,"1000",N,"4",AUTO,O,"Zrn, Rt, Ilm, Leu","Zircon, Rutile, Ilmenite, Leucoxene",mineral deposit
142.8,-33.64,mineral_deposits.1000,"336273",Byrnes Tank,,NSW,142.8,-33.64,"999",N,"5",AUTO,O,"Zrn, Rt, Ilm, Leu","Zircon, Rutile, Ilmenite, Leucoxene",mineral deposit
142.5,-33.52,mineral_deposits.1001,"335523",Yabbie,,NSW,142.5,-33.52,"999",Y,"3",AUTO,O,"Rt, Zrn, Ilm, Leu","Rutile, Zircon, Ilmenite, Leucoxene",mineral deposit
147.3616,-35.7165,mineral_deposits.1002,"336084",Holbrook Quarry Prospect,,NSW,147.3616,-35.7165,"500",N,"5",AUTO,O,Mo,Molybdenum,unknown
143.8575,-37.6137,mineral_deposits.1003,"334330",Ballarat East - Tower Hill,,VIC,143.8575,-37.6137,"999",N,"4",AUTO,O,Au,Gold,historic mine
144.3394,-37.1944,mineral_deposits.1004,"335262",Leven Star,Malmsbury Project,VIC,144.3394,-37.1944,"500",N,"5",AUTO,O,Au,Gold,mineral deposit
143.7246,-36.8185,mineral_deposits.1005,"335516",Harvest Home Project,Goldsborough Project,VIC,143.7246,-36.8185,"999",N,"5",AUTO,O,Au,Gold,unknown
141.8333,-31.0833,mineral_deposits.1006,"333663",Maguires Crossing,,NSW,141.83333333,-31.08333333,"999",N,"5",AUTO,O,"Rt, Zrn, Ilm","Rutile, Zircon, Ilmenite",mineral deposit
142.32,-33.35,mineral_deposits.1007,"335813",Somme,,NSW,142.32,-33.35,"999",N,"4",AUTO,O,"Rt, Zrn, Ilm, Leu","Rutile, Zircon, Ilmenite, Leucoxene",mineral deposit
142.31,-33.34,mineral_deposits.1008,"333555",Winchester,,NSW,142.31,-33.34,"999",N,"4",AUTO,O,"Rt, Ilm, Zrn, Leu","Rutile, Ilmenite, Zircon, Leucoxene",mineral deposit
142.12,-33.39,mineral_deposits.1009,"336193",Minervah,,NSW,142.12,-33.39,"999",N,"4",AUTO,O,"Zrn, Rt, Ilm, Leu","Zircon, Rutile, Ilmenite, Leucoxene",mineral deposit
142.9757,-34.2797,mineral_deposits.1010,"333839",Goliath,,NSW,142.975651,-34.279744,"250",N,"4",AUTO,O,"Rt, Zrn, Ilm, Leu","Rutile, Zircon, Ilmenite, Leucoxene",mineral deposit
142.428,-34.9608,mineral_deposits.1011,"333840",Galileo,,VIC,142.428,-34.9608,"999",N,"4",AUTO,O,"Rt, Zrn, Ilm, (Leu)","Rutile, Zircon, Ilmenite, (Leucoxene)",mineral deposit
142.3522,-34.8989,mineral_deposits.1012,"335814",Mercury,,VIC,142.35222222,-34.89888889,"999",N,"4",AUTO,O,"Rt, Zrn, Ilm, Leu","Rutile, Zircon, Ilmenite, Leucoxene",mineral deposit
142.4132,-34.969,mineral_deposits.1013,"335083",Titan,,VIC,142.4132,-34.969,"999",N,"5",AUTO,O,"Rt, Zrn, Ilm, Leu","Rutile, Zircon, Ilmenite, Leucoxene",mineral deposit
142.7217,-33.8319,mineral_deposits.1014,"334446",Cavalier,,NSW,142.721735,-33.831916,"100",N,"4",AUTO,O,"Zrn, Rt, Ilm, Leu","Zircon, Rutile, Ilmenite, Leucoxene",mineral deposit
142.6742,-34.3569,mineral_deposits.1015,"333557",Koolaman,,NSW,142.67421,-34.3569,"999",N,"6",AUTO,O,"Zrn, Rt, Ilm, Leu","Zircon, Rutile, Ilmenite, Leucoxene",mineral deposit
119.7766,-23.1614,mineral_deposits.1016,"453940","Hope Downs 5,6",,WA,119.7766,-23.16144,"999",Y,"3",AUTO,O,"FeOre, (Fe)","Iron ore, (Iron)",mineral deposit
121.9385,-31.027,mineral_deposits.1017,"453958",Costello,Mount Monger Project,WA,121.9385,-31.027,"500",N,"5",AUTO,O,Au,Gold,mineral deposit
146.422,-30.287,mineral_deposits.1018,"452734",3KEL,,NSW,146.422,-30.287,"100",N,"4",AUTO,O,Sn,Tin,mineral deposit
144.9267,-18.9721,mineral_deposits.1019,"545864",Greenvale Nickel (Metallica),,QLD,144.926742,-18.972078,"100",,"6",AUTO,O,"Ni, Co, (Sc, Cr)","Nickel, Cobalt, (Scandium, Chromium)",historic mine
120.9671,-27.0793,mineral_deposits.1020,"432976",Corboys -Yandal,Bronzewing Gold Project,WA,120.9671,-27.0793,"999",N,"4",AUTO,O,Au,Gold,mineral deposit
120.9364,-30.3806,mineral_deposits.1021,"440177",Carnage,,WA,120.9364,-30.38065,"999",N,"5",AUTO,O,Au,Gold,historic mine
121.8745,-30.5326,mineral_deposits.1022,"448635",Penny's Find,,WA,121.8745,-30.53256,"500",N,"5",AUTO,O,Au,Gold,under development
118.5022,-26.6181,mineral_deposits.1023,"437389",Mickey Doolan,Paddy's Flat Project,WA,118.5022,-26.6181,"999",N,"4",AUTO,O,Au,Gold,historic mine
118.5056,-26.6042,mineral_deposits.1024,"437410",Prohibition,Paddy's Flat Project,WA,118.5056,-26.60423,"999",N,"4",AUTO,O,Au,Gold,operating mine
118.5078,-26.6054,mineral_deposits.1025,"437412",Vivian-Consols,Paddy's Flat Project,WA,118.5078,-26.6054,"500",N,"4",AUTO,O,Au,Gold,operating mine
118.5006,-26.6131,mineral_deposits.1026,"437414",Golden Bar,,WA,118.500603,-26.6131,"1",N,"5",AUTO,O,Au,Gold,historic mine
118.5921,-26.4651,mineral_deposits.1027,"437416",Maid Marion,Meekatharra North Project,WA,118.5921,-26.4651,"500",N,"5",AUTO,O,Au,Gold,mineral deposit
121.1294,-29.9609,mineral_deposits.1028,"437418",Princess Grace,,WA,121.1294,-29.96087,"999",N,"5",AUTO,O,Au,Gold,mineral deposit
121.1302,-29.9597,mineral_deposits.1029,"437420",Sand Prince West,,WA,121.1302,-29.9597,"999",N,"5",AUTO,O,Au,Gold,mineral deposit
117.7757,-20.766,mineral_deposits.1030,"437422",Balla Balla,"Caine Well, Don Well, Western Zone, Central Zone",WA,117.7757,-20.76604,"999",Y,"3",AUTO,O,"V, (TiO2, Fe, P2O5, FeOre, V2O5, Ti)","Vanadium, (Titanium dioxide, Iron, Phosphorous oxide, Iron ore, Vanadium pentoxide, Titanium)",mineral deposit
119.5475,-20.2739,mineral_deposits.1031,"453889",Pardoo Highway (Ni Cu),,WA,119.5475,-20.27387,"999",Y,"3",AUTO,O,"Ni, Co, Cu, (S)","Nickel, Cobalt, Copper, (Sulphur)",mineral deposit
120.9849,-30.2046,mineral_deposits.1032,"453891",Canegrass,,WA,120.9849,-30.20463,"999",Y,"3",AUTO,O,"Ni, Co","Nickel, Cobalt",mineral deposit
121.8035,-31.0363,mineral_deposits.1033,"453893",Goodyear Nickel,,WA,121.8035,-31.03631,"999",N,"4",AUTO,O,"Ni, Co","Nickel, Cobalt",mineral deposit
120.9166,-28.1674,mineral_deposits.1034,"453896",The Horn (Ni Cu PGE),Horn,WA,120.916603,-28.167379,"0",N,"4",AUTO,O,"Ni, (Cu, PGE)","Nickel, (Copper, Platinum group elements)",mineral deposit
123.2545,-30.2668,mineral_deposits.1035,"525835",Double 8 - Ponton,,WA,123.254503,-30.266807,"5",,"6",AUTO,O,"U, U3O8","Uranium, Uranium oxide",mineral deposit
137.4052,-33.196,mineral_deposits.1036,"525841",Blackbush,Samphire Project,SA,137.405168,-33.195957,"200",,"6",AUTO,O,"U, U3O8","Uranium, Uranium oxide",mineral deposit
133.6567,-20.0021,mineral_deposits.1037,"525845",Rover 1,,NT,133.6567,-20.0021,"500",,"6",AUTO,O,"Cu, Au, Co, (Bi, Ag)","Copper, Gold, Cobalt, (Bismuth, Silver)",mineral deposit
145.37,-20.611,mineral_deposits.1038,"525847",Pentland (United),,QLD,145.37,-20.611,"999",,"6",AUTO,O,Cbl,Coal - black,mineral deposit
151.82,-26.56,mineral_deposits.1039,"525850",Taabinga (BlackGold),,QLD,151.82,-26.56,"999",,"6",AUTO,O,Cbl,Coal - black,mineral deposit
122.0679,-28.7696,mineral_deposits.1040,"514156",Westralia,Mount Morgans Gold Project,WA,122.0679,-28.7696,"500",,"6",AUTO,O,Au,Gold,mineral deposit
122.0681,-28.7744,mineral_deposits.1041,"514158",King Street,Mount Morgans Gold Project,WA,122.0681,-28.7744,"500",,"6",AUTO,O,Au,Gold,mineral deposit
122.2192,-28.8072,mineral_deposits.1042,"514160",Jupiter,Mount Morgans Gold Project,WA,122.2192,-28.8072,"500",,"6",AUTO,O,Au,Gold,mineral deposit
122.0811,-28.7574,mineral_deposits.1043,"514162",Craic,Mount Morgans Gold Project,WA,122.0811,-28.7574,"500",,"6",AUTO,O,Au,Gold,mineral deposit
122.4044,-28.3386,mineral_deposits.1044,"439954",Delta (Cork Tree Well),"Brightstar Project, Corktree Well",WA,122.4044,-28.3386,"500",N,"5",AUTO,O,Au,Gold,historic mine
122.3388,-27.9666,mineral_deposits.1045,"439956",Eta,Brightstar Project,WA,122.3388,-27.9666,"500",N,"5",AUTO,O,Au,Gold,mineral deposit
122.3672,-28.1673,mineral_deposits.1046,"439958",Ben Hur (Epsilon),"Brightstar Project, Ben Hur - King of Creation, Kennecott",WA,122.3672,-28.1673,"500",N,"4",AUTO,O,Au,Gold,mineral deposit
122.345,-27.6662,mineral_deposits.1047,"439960",Zeta,Brightstar Project,WA,122.345,-27.66624,"500",N,"4",AUTO,O,Au,Gold,mineral deposit
122.1663,-31.0761,mineral_deposits.1048,"455635",Randalls Dam,Randalls Project,WA,122.1663,-31.0761,"500",N,"5",AUTO,O,Au,Gold,mineral deposit
147.3344,-34.0465,mineral_deposits.1049,"455893",Yiddah,Temora Project,NSW,147.3344,-34.0465,"500",Y,"3",AUTO,O,"Cu, Au, (Mo)","Copper, Gold, (Molybdenum)",mineral deposit
147.4136,-34.2449,mineral_deposits.1050,"455895",Estoril,Temora Project,NSW,147.4136,-34.2449,"500",N,"4",AUTO,O,"Cu, Au, (Mo)","Copper, Gold, (Molybdenum)",mineral deposit
147.3944,-34.2074,mineral_deposits.1051,"455897",Cullingerai,Temora Project,NSW,147.3944,-34.2074,"500",N,"4",AUTO,O,"Cu, Au, (Mo)","Copper, Gold, (Molybdenum)",mineral deposit
