Commodity code,Commodity description,Gross value ($),Gross value - Relative Standard Errors,Local value ($),Local value - Relative Standard Errors,Commodity,Commodity subcategory,SA4,SA4 name,Local value($),Local value($) - Relative Standard Errors,Gross value ($) - Relative Standard Errors
9100358,Livestock slaughtered and other disposals - Pigs,519813.08,**,502937.37,**,Livestock slaughtered and other disposals,Pigs,217,Warrnambool and South West,,,
9100358,Livestock slaughtered and other disposals - Pigs,5804.58,**,5598.78,**,Livestock slaughtered and other disposals,Pigs,306,Cairns,,,
9100358,Livestock slaughtered and other disposals - Pigs,214534866.4,^,206928500.4,^,Livestock slaughtered and other disposals,Pigs,307,Darling Downs - Maranoa,,,
9100358,Livestock slaughtered and other disposals - Pigs,6734115.83,^,6495356.74,^,Livestock slaughtered and other disposals,Pigs,308,Central Queensland,,,
9100358,Livestock slaughtered and other disposals - Pigs,1282728.75,,1237249.41,,Livestock slaughtered and other disposals,Pigs,310,Ipswich,,,
9100358,Livestock slaughtered and other disposals - Pigs,12054.93,**,11627.52,**,Livestock slaughtered and other disposals,Pigs,312,Mackay - Isaac - Whitsunday,,,
9100358,Livestock slaughtered and other disposals - Pigs,101587.61,**,97985.8,**,Livestock slaughtered and other disposals,Pigs,315,Queensland - Outback,,,
9100358,Livestock slaughtered and other disposals - Pigs,2167229.14,,2090389.71,,Livestock slaughtered and other disposals,Pigs,316,Sunshine Coast,,,
9100358,Livestock slaughtered and other disposals - Pigs,4714711.92,**,4547551.1,**,Livestock slaughtered and other disposals,Pigs,317,Toowoomba,,,
9100358,Livestock slaughtered and other disposals - Pigs,63508657.13,^,61256948.15,^,Livestock slaughtered and other disposals,Pigs,319,Wide Bay,,,
9100358,Livestock slaughtered and other disposals - Pigs,,,np,,Livestock slaughtered and other disposals,Pigs,401,Adelaide - Central and Hills,,,
9100358,Livestock slaughtered and other disposals - Pigs,11767796.11,,10758033.36,,Livestock slaughtered and other disposals,Pigs,402,Adelaide - North,,,
9100358,Livestock slaughtered and other disposals - Pigs,143011821.4,,130740363.9,,Livestock slaughtered and other disposals,Pigs,405,Barossa - Yorke - Mid North,,,
9100358,Livestock slaughtered and other disposals - Pigs,,,np,,Livestock slaughtered and other disposals,Pigs,406,South Australia - Outback,,,
9100358,Livestock slaughtered and other disposals - Pigs,191684688.9,,175236744.4,,Livestock slaughtered and other disposals,Pigs,407,South Australia - South East,,,
9100358,Livestock slaughtered and other disposals - Pigs,792332.77,,724977.46,,Livestock slaughtered and other disposals,Pigs,501,Bunbury,,,
9100358,Livestock slaughtered and other disposals - Pigs,7546794.88,,6905250.42,,Livestock slaughtered and other disposals,Pigs,502,Mandurah,,,
9100358,Livestock slaughtered and other disposals - Pigs,2808665.49,,2569904.03,,Livestock slaughtered and other disposals,Pigs,506,Perth - South East,,,
9100358,Livestock slaughtered and other disposals - Pigs,147855791.1,,135286738.3,,Livestock slaughtered and other disposals,Pigs,509,Western Australia - Wheat Belt,,,
9100358,Livestock slaughtered and other disposals - Pigs,7973.97,^,7296.11,^,Livestock slaughtered and other disposals,Pigs,510,Western Australia - Outback (North),,,
9100358,Livestock slaughtered and other disposals - Pigs,3869415.35,,3540480.75,,Livestock slaughtered and other disposals,Pigs,511,Western Australia - Outback (South),,,
9100358,Livestock slaughtered and other disposals - Pigs,479281.86,*,438244.42,*,Livestock slaughtered and other disposals,Pigs,601,Hobart,,,
9100358,Livestock slaughtered and other disposals - Pigs,7509452.02,^,6866471.89,^,Livestock slaughtered and other disposals,Pigs,602,Launceston and North East,,,
9100358,Livestock slaughtered and other disposals - Pigs,108999.44,*,99666.6,*,Livestock slaughtered and other disposals,Pigs,603,South East,,,
9100358,Livestock slaughtered and other disposals - Pigs,169889.89,,155343.44,,Livestock slaughtered and other disposals,Pigs,604,West and North West,,,
