Commodity code,Commodity description,Gross value ($),Gross value - Relative Standard Errors,Local value ($),Local value - Relative Standard Errors,Commodity,Commodity subcategory,SA4,SA4 name,Local value($),Local value($) - Relative Standard Errors,Gross value ($) - Relative Standard Errors
9100158,Livestock slaughtered and other disposals - Cattle and calves,54451798.69,^,49877286.98,^,Livestock slaughtered and other disposals,Cattle and calves,212,Melbourne - South East,,,
9100158,Livestock slaughtered and other disposals - Cattle and calves,3880596.7,**,3554823.41,**,Livestock slaughtered and other disposals,Cattle and calves,213,Melbourne - West,,,
9100158,Livestock slaughtered and other disposals - Cattle and calves,7891951.51,**,7228922.23,**,Livestock slaughtered and other disposals,Cattle and calves,214,Mornington Peninsula,,,
9100158,Livestock slaughtered and other disposals - Cattle and calves,91405110.32,^,83724601.77,^,Livestock slaughtered and other disposals,Cattle and calves,215,North West,,,
9100158,Livestock slaughtered and other disposals - Cattle and calves,218296378.8,^,199974686.7,^,Livestock slaughtered and other disposals,Cattle and calves,216,Shepparton,,,
9100158,Livestock slaughtered and other disposals - Cattle and calves,581213374.3,,532369561.7,,Livestock slaughtered and other disposals,Cattle and calves,217,Warrnambool and South West,,,
9100158,Livestock slaughtered and other disposals - Cattle and calves,1895817.23,,1735010.25,,Livestock slaughtered and other disposals,Cattle and calves,301,Brisbane - East,,,
9100158,Livestock slaughtered and other disposals - Cattle and calves,19026.28,*,17420.64,*,Livestock slaughtered and other disposals,Cattle and calves,303,Brisbane - South,,,
9100158,Livestock slaughtered and other disposals - Cattle and calves,65799493.74,,60230745.7,,Livestock slaughtered and other disposals,Cattle and calves,306,Cairns,,,
9100158,Livestock slaughtered and other disposals - Cattle and calves,1118461461,,1023761906,,Livestock slaughtered and other disposals,Cattle and calves,307,Darling Downs - Maranoa,,,
9100158,Livestock slaughtered and other disposals - Cattle and calves,1025298805,,938432082.6,,Livestock slaughtered and other disposals,Cattle and calves,308,Central Queensland,,,
9100158,Livestock slaughtered and other disposals - Cattle and calves,1163420.56,**,1064961.27,**,Livestock slaughtered and other disposals,Cattle and calves,309,Gold Coast,,,
9100158,Livestock slaughtered and other disposals - Cattle and calves,67354084.77,^,61650642.3,^,Livestock slaughtered and other disposals,Cattle and calves,310,Ipswich,,,
9100158,Livestock slaughtered and other disposals - Cattle and calves,50990467.66,*,46672782.58,*,Livestock slaughtered and other disposals,Cattle and calves,311,Logan - Beaudesert,,,
9100158,Livestock slaughtered and other disposals - Cattle and calves,612958183,^,561049197.9,^,Livestock slaughtered and other disposals,Cattle and calves,312,Mackay - Isaac - Whitsunday,,,
9100158,Livestock slaughtered and other disposals - Cattle and calves,27370451.25,*,25052563.82,*,Livestock slaughtered and other disposals,Cattle and calves,313,Moreton Bay - North,,,
9100158,Livestock slaughtered and other disposals - Cattle and calves,1388700.94,**,1271978.31,**,Livestock slaughtered and other disposals,Cattle and calves,314,Moreton Bay - South,,,
9100158,Livestock slaughtered and other disposals - Cattle and calves,1993137558,,1824074484,,Livestock slaughtered and other disposals,Cattle and calves,315,Queensland - Outback,,,
9100158,Livestock slaughtered and other disposals - Cattle and calves,5350884.99,*,4899696.07,*,Livestock slaughtered and other disposals,Cattle and calves,316,Sunshine Coast,,,
9100158,Livestock slaughtered and other disposals - Cattle and calves,11346336.52,*,10386873.41,*,Livestock slaughtered and other disposals,Cattle and calves,317,Toowoomba,,,
9100158,Livestock slaughtered and other disposals - Cattle and calves,374551617.2,^,342770713.8,^,Livestock slaughtered and other disposals,Cattle and calves,318,Townsville,,,
9100158,Livestock slaughtered and other disposals - Cattle and calves,374153737.8,,342447790.7,,Livestock slaughtered and other disposals,Cattle and calves,319,Wide Bay,,,
9100158,Livestock slaughtered and other disposals - Cattle and calves,13537838.06,^,12420078.62,^,Livestock slaughtered and other disposals,Cattle and calves,401,Adelaide - Central and Hills,,,
9100158,Livestock slaughtered and other disposals - Cattle and calves,352254.62,*,323156.02,*,Livestock slaughtered and other disposals,Cattle and calves,402,Adelaide - North,,,
9100158,Livestock slaughtered and other disposals - Cattle and calves,1430507.57,**,1312124.51,**,Livestock slaughtered and other disposals,Cattle and calves,403,Adelaide - South,,,
9100158,Livestock slaughtered and other disposals - Cattle and calves,43904007.21,^,40278024.01,^,Livestock slaughtered and other disposals,Cattle and calves,405,Barossa - Yorke - Mid North,,,
9100158,Livestock slaughtered and other disposals - Cattle and calves,118343930.4,,108558052.3,,Livestock slaughtered and other disposals,Cattle and calves,406,South Australia - Outback,,,
9100158,Livestock slaughtered and other disposals - Cattle and calves,431859749.3,,396197039,,Livestock slaughtered and other disposals,Cattle and calves,407,South Australia - South East,,,
9100158,Livestock slaughtered and other disposals - Cattle and calves,117704192.3,^,107238060.7,^,Livestock slaughtered and other disposals,Cattle and calves,501,Bunbury,,,
9100158,Livestock slaughtered and other disposals - Cattle and calves,9530646.66,*,8668470.38,*,Livestock slaughtered and other disposals,Cattle and calves,502,Mandurah,,,
9100158,Livestock slaughtered and other disposals - Cattle and calves,3597951.24,*,3274574.58,*,Livestock slaughtered and other disposals,Cattle and calves,504,Perth - North East,,,
9100158,Livestock slaughtered and other disposals - Cattle and calves,246471.16,**,224027.11,**,Livestock slaughtered and other disposals,Cattle and calves,505,Perth - North West,,,
9100158,Livestock slaughtered and other disposals - Cattle and calves,6221432.4,*,5662787.65,*,Livestock slaughtered and other disposals,Cattle and calves,506,Perth - South East,,,
9100158,Livestock slaughtered and other disposals - Cattle and calves,138261143.3,^,125773355,^,Livestock slaughtered and other disposals,Cattle and calves,509,Western Australia - Wheat Belt,,,
9100158,Livestock slaughtered and other disposals - Cattle and calves,386794360.7,,351553251.1,,Livestock slaughtered and other disposals,Cattle and calves,510,Western Australia - Outback (North),,,
9100158,Livestock slaughtered and other disposals - Cattle and calves,170748808.1,,155207731.8,,Livestock slaughtered and other disposals,Cattle and calves,511,Western Australia - Outback (South),,,
9100158,Livestock slaughtered and other disposals - Cattle and calves,1566804.96,^,1438938.47,^,Livestock slaughtered and other disposals,Cattle and calves,601,Hobart,,,
9100158,Livestock slaughtered and other disposals - Cattle and calves,133674995,,122765818.3,,Livestock slaughtered and other disposals,Cattle and calves,602,Launceston and North East,,,
9100158,Livestock slaughtered and other disposals - Cattle and calves,16749612.15,,15382681.27,,Livestock slaughtered and other disposals,Cattle and calves,603,South East,,,
9100158,Livestock slaughtered and other disposals - Cattle and calves,142689574.2,,131044720.4,,Livestock slaughtered and other disposals,Cattle and calves,604,West and North West,,,
9100158,Livestock slaughtered and other disposals - Cattle and calves,1153158.68,^,1046889.02,^,Livestock slaughtered and other disposals,Cattle and calves,701,Darwin,,,
9100158,Livestock slaughtered and other disposals - Cattle and calves,463404281.2,,420845469,,Livestock slaughtered and other disposals,Cattle and calves,702,Northern Territory - Outback,,,
9100158,Livestock slaughtered and other disposals - Cattle and calves,2802515.34,,2604226.71,,Livestock slaughtered and other disposals,Cattle and calves,801,Australian Capital Territory,,,
