Commodity code,Commodity description,Gross value ($),Gross value - Relative Standard Errors,Local value ($),Local value - Relative Standard Errors,Commodity,Commodity subcategory,SA4,SA4 name,Local value($),Local value($) - Relative Standard Errors,Gross value ($) - Relative Standard Errors
3612558,Vegetables for human consumption - Tomatoes - Fresh market (outdoor and undercover),5143.56,*,4302.32,*,Vegetables for human consumption,Fresh market (outdoor and undercover),201,Ballarat,,,
3612558,Vegetables for human consumption - Tomatoes - Fresh market (outdoor and undercover),1465594.79,*,1225894.57,*,Vegetables for human consumption,Fresh market (outdoor and undercover),202,Bendigo,,,
3612558,Vegetables for human consumption - Tomatoes - Fresh market (outdoor and undercover),21395.19,**,17895.97,**,Vegetables for human consumption,Fresh market (outdoor and undercover),203,Geelong,,,
3612558,Vegetables for human consumption - Tomatoes - Fresh market (outdoor and undercover),6534498.69,,5465771.66,,Vegetables for human consumption,Fresh market (outdoor and undercover),204,Hume,,,
3612558,Vegetables for human consumption - Tomatoes - Fresh market (outdoor and undercover),15937849.85,,13331190.67,,Vegetables for human consumption,Fresh market (outdoor and undercover),205,Latrobe - Gippsland,,,
3612558,Vegetables for human consumption - Tomatoes - Fresh market (outdoor and undercover),17327441.24,,14493512.32,,Vegetables for human consumption,Fresh market (outdoor and undercover),211,Melbourne - Outer East,,,
3612558,Vegetables for human consumption - Tomatoes - Fresh market (outdoor and undercover),1204220.21,**,1007268.19,**,Vegetables for human consumption,Fresh market (outdoor and undercover),213,Melbourne - West,,,
3612558,Vegetables for human consumption - Tomatoes - Fresh market (outdoor and undercover),77980921.73,^,65227025.37,^,Vegetables for human consumption,Fresh market (outdoor and undercover),216,Shepparton,,,
3612558,Vegetables for human consumption - Tomatoes - Fresh market (outdoor and undercover),384398.28,**,321529.37,**,Vegetables for human consumption,Fresh market (outdoor and undercover),217,Warrnambool and South West,,,
3612558,Vegetables for human consumption - Tomatoes - Fresh market (outdoor and undercover),,,np,,Vegetables for human consumption,Fresh market (outdoor and undercover),307,Darling Downs - Maranoa,,,
3612558,Vegetables for human consumption - Tomatoes - Fresh market (outdoor and undercover),,,np,,Vegetables for human consumption,Fresh market (outdoor and undercover),310,Ipswich,,,
3612558,Vegetables for human consumption - Tomatoes - Fresh market (outdoor and undercover),108895815.3,,91625688.56,,Vegetables for human consumption,Fresh market (outdoor and undercover),312,Mackay - Isaac - Whitsunday,,,
3612558,Vegetables for human consumption - Tomatoes - Fresh market (outdoor and undercover),,,np,,Vegetables for human consumption,Fresh market (outdoor and undercover),313,Moreton Bay - North,,,
3612558,Vegetables for human consumption - Tomatoes - Fresh market (outdoor and undercover),5131921.42,^,4318034.01,^,Vegetables for human consumption,Fresh market (outdoor and undercover),316,Sunshine Coast,,,
3612558,Vegetables for human consumption - Tomatoes - Fresh market (outdoor and undercover),4462603.44,^,3754865.25,^,Vegetables for human consumption,Fresh market (outdoor and undercover),317,Toowoomba,,,
3612558,Vegetables for human consumption - Tomatoes - Fresh market (outdoor and undercover),,,np,,Vegetables for human consumption,Fresh market (outdoor and undercover),318,Townsville,,,
3612558,Vegetables for human consumption - Tomatoes - Fresh market (outdoor and undercover),22728490.17,,19123908.08,,Vegetables for human consumption,Fresh market (outdoor and undercover),319,Wide Bay,,,
3612558,Vegetables for human consumption - Tomatoes - Fresh market (outdoor and undercover),15679.94,*,13454.16,*,Vegetables for human consumption,Fresh market (outdoor and undercover),401,Adelaide - Central and Hills,,,
3612558,Vegetables for human consumption - Tomatoes - Fresh market (outdoor and undercover),33947555.74,^,29128679.69,^,Vegetables for human consumption,Fresh market (outdoor and undercover),402,Adelaide - North,,,
3612558,Vegetables for human consumption - Tomatoes - Fresh market (outdoor and undercover),39446932.38,^,33847416.5,^,Vegetables for human consumption,Fresh market (outdoor and undercover),405,Barossa - Yorke - Mid North,,,
3612558,Vegetables for human consumption - Tomatoes - Fresh market (outdoor and undercover),12880504.72,,11052109.29,,Vegetables for human consumption,Fresh market (outdoor and undercover),406,South Australia - Outback,,,
3612558,Vegetables for human consumption - Tomatoes - Fresh market (outdoor and undercover),2003342.68,**,1718966.98,**,Vegetables for human consumption,Fresh market (outdoor and undercover),407,South Australia - South East,,,
3612558,Vegetables for human consumption - Tomatoes - Fresh market (outdoor and undercover),,,np,,Vegetables for human consumption,Fresh market (outdoor and undercover),501,Bunbury,,,
3612558,Vegetables for human consumption - Tomatoes - Fresh market (outdoor and undercover),,,np,,Vegetables for human consumption,Fresh market (outdoor and undercover),505,Perth - North West,,,
3612558,Vegetables for human consumption - Tomatoes - Fresh market (outdoor and undercover),58119.66,,48824.54,,Vegetables for human consumption,Fresh market (outdoor and undercover),509,Western Australia - Wheat Belt,,,
3612558,Vegetables for human consumption - Tomatoes - Fresh market (outdoor and undercover),8060706.84,*,6771552.04,*,Vegetables for human consumption,Fresh market (outdoor and undercover),511,Western Australia - Outback (South),,,
3612558,Vegetables for human consumption - Tomatoes - Fresh market (outdoor and undercover),911080.38,,775020.17,,Vegetables for human consumption,Fresh market (outdoor and undercover),604,West and North West,,,
3612558,Vegetables for human consumption - Tomatoes - Fresh market (outdoor and undercover),158003.9,^,132945.57,^,Vegetables for human consumption,Fresh market (outdoor and undercover),702,Northern Territory - Outback,,,
