Commodity code,Commodity description,Gross value ($),Gross value - Relative Standard Errors,Local value ($),Local value - Relative Standard Errors,Commodity,Commodity subcategory,SA4,SA4 name,Local value($),Local value($) - Relative Standard Errors,Gross value ($) - Relative Standard Errors
3610658,Vegetables for human consumption - Lettuces - Total,1612722.54,,1341666.31,,Vegetables for human consumption,Total,505,Perth - North West,,,
3630059,Vegetables for human consumption - Total,6683982.4,^,5283808.68,^,Vegetables for human consumption,Total,506,Perth - South East,,,
3610658,Vegetables for human consumption - Lettuces - Total,2739187.29,^,2278801.97,^,Vegetables for human consumption,Total,506,Perth - South East,,,
3630059,Vegetables for human consumption - Total,,,np,,Vegetables for human consumption,Total,507,Perth - South West,,,
3630059,Vegetables for human consumption - Total,65547427.76,^,50112608.34,^,Vegetables for human consumption,Total,509,Western Australia - Wheat Belt,,,
3610658,Vegetables for human consumption - Lettuces - Total,16014521.51,,13322901.77,,Vegetables for human consumption,Total,509,Western Australia - Wheat Belt,,,
3630059,Vegetables for human consumption - Total,,,np,,Vegetables for human consumption,Total,510,Western Australia - Outback (North),,,
3630059,Vegetables for human consumption - Total,32338319.03,^,27214855.95,^,Vegetables for human consumption,Total,511,Western Australia - Outback (South),,,
3630059,Vegetables for human consumption - Total,16602056.63,,14354831.24,,Vegetables for human consumption,Total,601,Hobart,,,
3610658,Vegetables for human consumption - Lettuces - Total,1305875.28,^,1089864.96,^,Vegetables for human consumption,Total,601,Hobart,,,
3630059,Vegetables for human consumption - Total,87581937.29,,83035373.16,,Vegetables for human consumption,Total,602,Launceston and North East,,,
3630059,Vegetables for human consumption - Total,1855928.95,**,1631841.73,**,Vegetables for human consumption,Total,603,South East,,,
3630059,Vegetables for human consumption - Total,158402039.8,,144461286.9,,Vegetables for human consumption,Total,604,West and North West,,,
3630059,Vegetables for human consumption - Total,7582307.61,,6446170.82,,Vegetables for human consumption,Total,701,Darwin,,,
3630059,Vegetables for human consumption - Total,36266146.64,,30958277.38,,Vegetables for human consumption,Total,702,Northern Territory - Outback,,,
3610658,Vegetables for human consumption - Lettuces - Total,14646.5,**,11866,**,Vegetables for human consumption,Total,702,Northern Territory - Outback,,,
