Commodity code,Commodity description,Gross value ($),Gross value - Relative Standard Errors,Local value ($),Local value - Relative Standard Errors,Commodity,Commodity subcategory,SA4,SA4 name,Local value($),Local value($) - Relative Standard Errors,Gross value ($) - Relative Standard Errors
9019959,Total agriculture,828356449.5,,775910965,,Total agriculture,Total agriculture,204,Hume,,,
9019959,Total agriculture,1717265598,,1611645399,,Total agriculture,Total agriculture,205,Latrobe - Gippsland,,,
9019959,Total agriculture,2228172.24,*,1945201.31,*,Total agriculture,Total agriculture,208,Melbourne - Inner South,,,
9019959,Total agriculture,176008861.6,,155894919.5,,Total agriculture,Total agriculture,209,Melbourne - North East,,,
9019959,Total agriculture,27300914.03,*,25311269.58,*,Total agriculture,Total agriculture,210,Melbourne - North West,,,
9019959,Total agriculture,325654840.5,,291726348.6,,Total agriculture,Total agriculture,211,Melbourne - Outer East,,,
9019959,Total agriculture,435623289.4,,402241075.4,,Total agriculture,Total agriculture,212,Melbourne - South East,,,
9019959,Total agriculture,174594810.2,^,150214340.9,^,Total agriculture,Total agriculture,213,Melbourne - West,,,
9019959,Total agriculture,295947022.2,^,276654555,^,Total agriculture,Total agriculture,214,Mornington Peninsula,,,
9019959,Total agriculture,4108447530,,3810441127,,Total agriculture,Total agriculture,215,North West,,,
9019959,Total agriculture,1543148000,,1447808183,,Total agriculture,Total agriculture,216,Shepparton,,,
9019959,Total agriculture,2445728443,,2327828396,,Total agriculture,Total agriculture,217,Warrnambool and South West,,,
9019959,Total agriculture,69710801.74,^,65760021.79,^,Total agriculture,Total agriculture,301,Brisbane - East,,,
9019959,Total agriculture,1291621.99,**,1171983.95,**,Total agriculture,Total agriculture,302,Brisbane - North,,,
9019959,Total agriculture,10454396.5,^,9704643.91,^,Total agriculture,Total agriculture,303,Brisbane - South,,,
9019959,Total agriculture,358960.71,*,319923.85,*,Total agriculture,Total agriculture,304,Brisbane - West,,,
9019959,Total agriculture,1126477221,,1042431438,,Total agriculture,Total agriculture,306,Cairns,,,
9019959,Total agriculture,3781182391,,3489869035,,Total agriculture,Total agriculture,307,Darling Downs - Maranoa,,,
9019959,Total agriculture,1469723823,,1355476933,,Total agriculture,Total agriculture,308,Central Queensland,,,
9019959,Total agriculture,50741692.31,^,47160018.2,^,Total agriculture,Total agriculture,309,Gold Coast,,,
9019959,Total agriculture,469492643.5,,411984518.7,,Total agriculture,Total agriculture,310,Ipswich,,,
9019959,Total agriculture,173970526.5,^,164872923.7,^,Total agriculture,Total agriculture,311,Logan - Beaudesert,,,
9019959,Total agriculture,1392827627,,1293442684,,Total agriculture,Total agriculture,312,Mackay - Isaac - Whitsunday,,,
9019959,Total agriculture,321257992.7,,296469525.3,,Total agriculture,Total agriculture,313,Moreton Bay - North,,,
9019959,Total agriculture,7793358.29,**,7562057.7,**,Total agriculture,Total agriculture,314,Moreton Bay - South,,,
9019959,Total agriculture,2205370959,,2015329776,,Total agriculture,Total agriculture,315,Queensland - Outback,,,
9019959,Total agriculture,218027926.1,,204196428.2,,Total agriculture,Total agriculture,316,Sunshine Coast,,,
9019959,Total agriculture,276036200.8,,228198960.8,,Total agriculture,Total agriculture,317,Toowoomba,,,
9019959,Total agriculture,1061395171,,993430909.1,,Total agriculture,Total agriculture,318,Townsville,,,
9019959,Total agriculture,1377654449,,1255615381,,Total agriculture,Total agriculture,319,Wide Bay,,,
9019959,Total agriculture,204190278.6,,185396687.7,,Total agriculture,Total agriculture,401,Adelaide - Central and Hills,,,
9019959,Total agriculture,162793137.5,,143585096.8,,Total agriculture,Total agriculture,402,Adelaide - North,,,
9019959,Total agriculture,66888213.85,,63383678.75,,Total agriculture,Total agriculture,403,Adelaide - South,,,
9019959,Total agriculture,2193187294,,2063710775,,Total agriculture,Total agriculture,405,Barossa - Yorke - Mid North,,,
9019959,Total agriculture,1226817064,,1138207214,,Total agriculture,Total agriculture,406,South Australia - Outback,,,
9019959,Total agriculture,3375808886,,3152271538,,Total agriculture,Total agriculture,407,South Australia - South East,,,
9019959,Total agriculture,813751760.4,,743467075.6,,Total agriculture,Total agriculture,501,Bunbury,,,
9019959,Total agriculture,25881564.35,^,24014107.22,^,Total agriculture,Total agriculture,502,Mandurah,,,
9019959,Total agriculture,51883858.85,,48546187.72,,Total agriculture,Total agriculture,504,Perth - North East,,,
9019959,Total agriculture,134482421.3,,122987181.5,,Total agriculture,Total agriculture,505,Perth - North West,,,
9019959,Total agriculture,133435182,,124255338.7,,Total agriculture,Total agriculture,506,Perth - South East,,,
9019959,Total agriculture,47454204.15,^,41809250.51,^,Total agriculture,Total agriculture,507,Perth - South West,,,
9019959,Total agriculture,5041755827,,4708502706,,Total agriculture,Total agriculture,509,Western Australia - Wheat Belt,,,
9019959,Total agriculture,440237734.6,,398279453.5,,Total agriculture,Total agriculture,510,Western Australia - Outback (North),,,
9019959,Total agriculture,2302287988,,2142571453,,Total agriculture,Total agriculture,511,Western Australia - Outback (South),,,
9019959,Total agriculture,53410967.1,,49575083.66,,Total agriculture,Total agriculture,601,Hobart,,,
9019959,Total agriculture,600394737.3,,567977072,,Total agriculture,Total agriculture,602,Launceston and North East,,,
9019959,Total agriculture,236608379.1,,220370607.8,,Total agriculture,Total agriculture,603,South East,,,
9019959,Total agriculture,579321189.1,,548562987.6,,Total agriculture,Total agriculture,604,West and North West,,,
9019959,Total agriculture,76968970.05,,67750016.34,,Total agriculture,Total agriculture,701,Darwin,,,
9019959,Total agriculture,533177783.1,,482614049.1,,Total agriculture,Total agriculture,702,Northern Territory - Outback,,,
9019959,Total agriculture,11184014.8,,10436447.18,,Total agriculture,Total agriculture,801,Australian Capital Territory,,,
