Commodity code,Commodity description,Gross value ($),Gross value - Relative Standard Errors,Local value ($),Local value - Relative Standard Errors,Commodity,Commodity subcategory,NRMR_Code,NRMR name,Local value($),Local value($) - Relative Standard Errors,Gross value ($) - Relative Standard Errors
3308558,Hay - Other pasture cut for hay,1435368.17,**,1435368.17,**,Hay,Other pasture cut for hay,307,North Queensland Dry Tropics,,,
3308558,Hay - Other pasture cut for hay,,,np,,Hay,Other pasture cut for hay,308,Northern Gulf,,,
3308558,Hay - Other pasture cut for hay,,,np,,Hay,Other pasture cut for hay,309,Queensland Murray Darling Basin,,,
3308558,Hay - Other pasture cut for hay,622741.34,**,622741.34,**,Hay,Other pasture cut for hay,310,Reef Catchments,,,
3308558,Hay - Other pasture cut for hay,2018660.87,^,2018660.87,^,Hay,Other pasture cut for hay,311,South East Queensland,,,
3308558,Hay - Other pasture cut for hay,3211949.48,**,3211949.48,**,Hay,Other pasture cut for hay,313,Southern Gulf,,,
3308558,Hay - Other pasture cut for hay,9795118.05,**,9795118.05,**,Hay,Other pasture cut for hay,314,Terrain NRM,,,
3308558,Hay - Other pasture cut for hay,5595700.92,^,5595700.92,^,Hay,Other pasture cut for hay,401,Adelaide and Mount Lofty Ranges,,,
3308558,Hay - Other pasture cut for hay,1635193.56,*,1635193.56,*,Hay,Other pasture cut for hay,403,Eyre Peninsula,,,
3308558,Hay - Other pasture cut for hay,1982764.33,^,1982764.33,^,Hay,Other pasture cut for hay,404,Kangaroo Island,,,
3308558,Hay - Other pasture cut for hay,7333298.25,**,7333298.25,**,Hay,Other pasture cut for hay,405,Northern and Yorke,,,
3308558,Hay - Other pasture cut for hay,35682.06,,35682.06,,Hay,Other pasture cut for hay,406,South Australian Arid Lands,,,
3308558,Hay - Other pasture cut for hay,4515808.3,^,4515808.3,^,Hay,Other pasture cut for hay,407,South Australian Murray Darling Basin,,,
3308558,Hay - Other pasture cut for hay,28682894.34,^,28682894.34,^,Hay,Other pasture cut for hay,408,South East,,,
3308558,Hay - Other pasture cut for hay,354826.6,*,354826.6,*,Hay,Other pasture cut for hay,501,Northern Agricultural,,,
3308558,Hay - Other pasture cut for hay,6409968.82,*,6409968.82,*,Hay,Other pasture cut for hay,502,Peel-Harvey,,,
3308558,Hay - Other pasture cut for hay,55309.76,,55309.76,,Hay,Other pasture cut for hay,503,Perth,,,
3308558,Hay - Other pasture cut for hay,1083199.34,^,1083199.34,^,Hay,Other pasture cut for hay,504,Rangelands,,,
3308558,Hay - Other pasture cut for hay,7726432.65,^,7726432.65,^,Hay,Other pasture cut for hay,505,South Coast,,,
3308558,Hay - Other pasture cut for hay,20115161.1,^,20115161.1,^,Hay,Other pasture cut for hay,506,South West,,,
3308558,Hay - Other pasture cut for hay,3202187.86,**,3202187.86,**,Hay,Other pasture cut for hay,507,Wheatbelt,,,
3308558,Hay - Other pasture cut for hay,19656167,^,19656167,^,Hay,Other pasture cut for hay,601,Cradle Coast,,,
3308558,Hay - Other pasture cut for hay,23390506.14,,23390506.14,,Hay,Other pasture cut for hay,602,North,,,
3308558,Hay - Other pasture cut for hay,3529443.26,,3529443.26,,Hay,Other pasture cut for hay,603,South,,,
3308558,Hay - Other pasture cut for hay,10140976.71,,10140976.71,,Hay,Other pasture cut for hay,701,Northern Territory,,,
3308558,Hay - Other pasture cut for hay,27050,,27050,,Hay,Other pasture cut for hay,801,ACT,,,
