Commodity code,Commodity description,Gross value ($),Gross value - Relative Standard Errors,Local value ($),Local value - Relative Standard Errors,SA4,SA4 name
1919459,"Nurseries, cut flowers or cultivated turf - Cut flowers",11025812.44,*,9923231.19,*,319,Wide Bay
1919459,"Nurseries, cut flowers or cultivated turf - Cut flowers",,,,,401,Adelaide - Central and Hills
1919459,"Nurseries, cut flowers or cultivated turf - Cut flowers",,,,,402,Adelaide - North
1919459,"Nurseries, cut flowers or cultivated turf - Cut flowers",,,,,403,Adelaide - South
1919459,"Nurseries, cut flowers or cultivated turf - Cut flowers",2485715.35,^,2237143.82,^,407,South Australia - South East
1919459,"Nurseries, cut flowers or cultivated turf - Cut flowers",3037140.7,*,2733426.63,*,501,Bunbury
1919459,"Nurseries, cut flowers or cultivated turf - Cut flowers",723840.89,**,651456.8,**,504,Perth - North East
1919459,"Nurseries, cut flowers or cultivated turf - Cut flowers",169650.21,**,152685.19,**,505,Perth - North West
1919459,"Nurseries, cut flowers or cultivated turf - Cut flowers",11310.01,**,10179.01,**,506,Perth - South East
1919459,"Nurseries, cut flowers or cultivated turf - Cut flowers",5129700.18,^,4616730.16,^,509,Western Australia - Wheat Belt
1919459,"Nurseries, cut flowers or cultivated turf - Cut flowers",867090.26,*,780381.24,*,511,Western Australia - Outback (South)
1919459,"Nurseries, cut flowers or cultivated turf - Cut flowers",41624.14,**,37461.73,**,601,Hobart
1919459,"Nurseries, cut flowers or cultivated turf - Cut flowers",747305.17,^,672574.65,^,602,Launceston and North East
1919459,"Nurseries, cut flowers or cultivated turf - Cut flowers",715351.69,*,643816.52,*,603,South East
1919459,"Nurseries, cut flowers or cultivated turf - Cut flowers",1797686.75,*,1617918.08,*,604,West and North West
1919459,"Nurseries, cut flowers or cultivated turf - Cut flowers",68377.32,*,61539.59,*,701,Darwin
