Commodity code,Commodity description,Gross value ($),Gross value - Relative Standard Errors,Local value ($),Local value - Relative Standard Errors,SA4,SA4 name
3630016,Vegetables for human consumption - All other vegetables n.e.c.,,,,,303,Brisbane - South
3630016,Vegetables for human consumption - All other vegetables n.e.c.,5500698.46,**,4675594.05,**,306,Cairns
3630016,Vegetables for human consumption - All other vegetables n.e.c.,59715789.38,^,50758424.9,^,307,Darling Downs - Maranoa
3630016,Vegetables for human consumption - All other vegetables n.e.c.,,,,,308,Central Queensland
3630016,Vegetables for human consumption - All other vegetables n.e.c.,,,,,309,Gold Coast
3630016,Vegetables for human consumption - All other vegetables n.e.c.,49968973.6,^,42473630.85,^,310,Ipswich
3630016,Vegetables for human consumption - All other vegetables n.e.c.,2471730.18,**,2100970.81,**,311,Logan - Beaudesert
3630016,Vegetables for human consumption - All other vegetables n.e.c.,18952197.88,^,16109369.44,^,312,Mackay - Isaac - Whitsunday
3630016,Vegetables for human consumption - All other vegetables n.e.c.,,,,,313,Moreton Bay - North
3630016,Vegetables for human consumption - All other vegetables n.e.c.,11889273.09,*,10105882.91,*,315,Queensland - Outback
3630016,Vegetables for human consumption - All other vegetables n.e.c.,6269569.05,**,5329134.11,**,316,Sunshine Coast
3630016,Vegetables for human consumption - All other vegetables n.e.c.,11900671.23,,10115571.33,,317,Toowoomba
3630016,Vegetables for human consumption - All other vegetables n.e.c.,,,,,318,Townsville
3630016,Vegetables for human consumption - All other vegetables n.e.c.,128526378.3,,109247430,,319,Wide Bay
3630016,Vegetables for human consumption - All other vegetables n.e.c.,315010.8,,267759.18,,401,Adelaide - Central and Hills
3630016,Vegetables for human consumption - All other vegetables n.e.c.,10160861.04,^,8636731.88,^,402,Adelaide - North
3630016,Vegetables for human consumption - All other vegetables n.e.c.,166338.45,**,141387.68,**,405,Barossa - Yorke - Mid North
3630016,Vegetables for human consumption - All other vegetables n.e.c.,398159.49,**,338435.57,**,406,South Australia - Outback
3630016,Vegetables for human consumption - All other vegetables n.e.c.,6801899.26,*,5781614.37,*,407,South Australia - South East
3630016,Vegetables for human consumption - All other vegetables n.e.c.,,,,,501,Bunbury
3630016,Vegetables for human consumption - All other vegetables n.e.c.,59840.85,,50864.72,,504,Perth - North East
3630016,Vegetables for human consumption - All other vegetables n.e.c.,,,,,505,Perth - North West
3630016,Vegetables for human consumption - All other vegetables n.e.c.,286194.65,**,243265.45,**,506,Perth - South East
3630016,Vegetables for human consumption - All other vegetables n.e.c.,,,,,507,Perth - South West
3630016,Vegetables for human consumption - All other vegetables n.e.c.,,,,,509,Western Australia - Wheat Belt
3630016,Vegetables for human consumption - All other vegetables n.e.c.,,,,,510,Western Australia - Outback (North)
3630016,Vegetables for human consumption - All other vegetables n.e.c.,12829845.11,^,10905367.89,^,511,Western Australia - Outback (South)
3630016,Vegetables for human consumption - All other vegetables n.e.c.,13541191.44,,11510011.58,,601,Hobart
3630016,Vegetables for human consumption - All other vegetables n.e.c.,4226635.26,*,3592639.62,*,602,Launceston and North East
3630016,Vegetables for human consumption - All other vegetables n.e.c.,1490905.28,**,1267269.36,**,603,South East
3630016,Vegetables for human consumption - All other vegetables n.e.c.,21528714.47,*,18299405.48,*,604,West and North West
3630016,Vegetables for human consumption - All other vegetables n.e.c.,3921032.46,^,3332877.92,^,701,Darwin
3630016,Vegetables for human consumption - All other vegetables n.e.c.,2493404.2,^,2119393.78,^,702,Northern Territory - Outback
