"75030DO004_201718 Value of Agricultural Commodities Produced, Australia–2017-18",,,,,,,
Released at 11:30 am (Canberra time) 30 April 2019,,,,,,,
"Value of Agricultural Commodities Produced–Australia, States and Territories and NRM regions–2017-18",,,,,,,
,,,,,,,
Region code,Region label,Commodity code,Commodity description,Gross value ($),Gross value - Relative Standard Errors,Local value ($),Local value - Relative Standard Errors
303,Condamine,1919458,"Nurseries, cut flowers or cultivated turf - Cut flowers - Outdoor",479591.83,*,431632.65,*
303,Condamine,1908558,"Nurseries, cut flowers or cultivated turf - Cultivated turf",384988.18,*,384429.5,*
303,Condamine,4309359,Fruit and nuts (excluding grapes) - Total,875800.19,*,765680.84,*
303,Condamine,4201658,Fruit and nuts - Citrus fruit - All other citrus fruit n.e.c.,773289.37,**,677026.42,**
303,Condamine,4204158,Fruit and nuts - Orchard fruit - Avocados,97793.07,*,84045.39,*
303,Condamine,4205758,Fruit and nuts - Orchard fruit - Olives,4717.75,,4609.03,
303,Condamine,3630059,Vegetables for human consumption - Total,54923154.65,,45383794.89,
303,Condamine,3601358,Vegetables for human consumption - Beans (including french and runner),3087065.48,*,2685990.82,*
303,Condamine,3601758,Vegetables for human consumption - Broccoli,6308825.04,^,5266369.64,^
303,Condamine,3601958,Vegetables for human consumption - Cabbages,np,,np,
303,Condamine,3602758,Vegetables for human consumption - Cauliflowers,2484011.73,*,1825782.39,*
303,Condamine,3610658,Vegetables for human consumption - Lettuces - Total,np,,np,
303,Condamine,3614058,Vegetables for human consumption - Melons,np,,np,
303,Condamine,3611558,Vegetables for human consumption - Onions,1083041.25,,949405.32,
303,Condamine,3606758,Vegetables for human consumption - Green peas - Fresh market,5138171.36,*,4483092.79,*
303,Condamine,3607158,Vegetables for human consumption - Pumpkins,216102.65,^,144702.25,^
303,Condamine,3630016,Vegetables for human consumption - All other vegetables n.e.c.,8278424.31,^,7036660.66,^
303,Condamine,9017959,Livestock products - Total,264473484.5,,257661265.8,
303,Condamine,9200159,Livestock Products - Wool,2661765.7,*,2561391.37,*
303,Condamine,9200258,Livestock products - Milk,61519538.25,^,61519538.25,^
303,Condamine,9200348,Livestock products - Eggs,200292180.6,,193580336.2,
303,Condamine,9015959,Livestock slaughtered and other disposals - Total,521569745.9,,493814492,
303,Condamine,9100258,Livestock slaughtered and other disposals - Sheep and lambs,140087.01,*,124488.08,*
303,Condamine,9100158,Livestock slaughtered and other disposals - Cattle and calves,236457838.3,,215869663.5,
303,Condamine,9100358,Livestock slaughtered and other disposals - Pigs,102216691.6,,97796414.34,
303,Condamine,9100658,Livestock slaughtered and other disposals - Poultry,180759097.8,^,178199787.6,^
303,Condamine,9100916,Livestock slaughtered and other disposals - Other n.e.c.,1996031.22,^,1824138.52,^
304,Cooperative Management Area,9019959,Total agriculture,40599820.8,,36417815.17,
304,Cooperative Management Area,9013959,Total value of crops,15650736.4,^,13650822.06,^
304,Cooperative Management Area,1910758,Broadacre crops - Total,690990.7,**,621194.71,**
304,Cooperative Management Area,1504158,Broadacre crops - Cereal crops - Sorghum for grain,357077.19,**,319746.87,**
304,Cooperative Management Area,1505358,Broadacre crops - Cereal crops - Maize for grain,214453.26,**,193933.95,**
304,Cooperative Management Area,1510458,Broadacre crops - All other crops n.e.c.,119460.25,**,107513.89,**
304,Cooperative Management Area,4309359,Fruit and nuts (excluding grapes) - Total,8781020.01,,7787653.45,
304,Cooperative Management Area,4304658,Fruit and nuts - Other fruit - Bananas,8639548.45,,7688206.48,
304,Cooperative Management Area,4307058,Fruit and nuts - Other fruit - All other fruit n.e.c.,141471.56,**,99446.97,**
304,Cooperative Management Area,3630059,Vegetables for human consumption - Total,6178725.69,*,5241973.9,*
304,Cooperative Management Area,3614058,Vegetables for human consumption - Melons,6178725.69,*,5241973.9,*
304,Cooperative Management Area,9017959,Livestock products - Total,1377.54,**,1325.59,**
304,Cooperative Management Area,9200159,Livestock Products - Wool,1377.54,**,1325.59,**
304,Cooperative Management Area,9015959,Livestock slaughtered and other disposals - Total,24947706.85,,22765667.52,
304,Cooperative Management Area,9100258,Livestock slaughtered and other disposals - Sheep and lambs,139.85,**,124.22,**
304,Cooperative Management Area,9100158,Livestock slaughtered and other disposals - Cattle and calves,24935835.51,,22754822.08,
304,Cooperative Management Area,9100916,Livestock slaughtered and other disposals - Other n.e.c.,11731.5,^,10721.21,^
305,Desert Channels,9019959,Total agriculture,614168479.6,,562353530.8,
305,Desert Channels,9013959,Total value of crops,4079030.8,^,3957737.2,^
305,Desert Channels,1910758,Broadacre crops - Total,715684.49,*,641479.01,*
305,Desert Channels,1500158,Broadacre crops - Cereal crops - Wheat for grain,159633.64,*,143530.94,*
305,Desert Channels,1500858,Broadacre crops - Cereal crops - Oats for grain,2523,*,2207.7,*
305,Desert Channels,1501758,Broadacre crops - Cereal crops - Barley for grain,235705.91,*,210862.53,*
305,Desert Channels,1504158,Broadacre crops - Cereal crops - Sorghum for grain,285966.58,*,256070.46,*
305,Desert Channels,1505358,Broadacre crops - Cereal crops - Maize for grain,31855.35,**,28807.37,**
305,Desert Channels,3307859,Hay - Total,3156360.38,^,3156360.38,^
305,Desert Channels,3308558,Hay - Other pasture cut for hay,250689.21,*,250689.21,*
305,Desert Channels,3308058,Hay - Cereal cut for hay,55570.81,,55570.81,
305,Desert Channels,3308158,Hay - Other crops cut for hay,2850100.36,^,2850100.36,^
305,Desert Channels,4309359,Fruit and nuts (excluding grapes) - Total,181394.91,**,136511.05,**
305,Desert Channels,4306058,Fruit and nuts - Other fruit - Pineapples,181394.91,**,136511.05,**
305,Desert Channels,3630059,Vegetables for human consumption - Total,25591.02,*,23386.77,*
305,Desert Channels,3606658,Vegetables for human consumption - Green peas - Processing,3916.67,*,3916.67,*
305,Desert Channels,3505958,Vegetables for human consumption - Potatoes - Fresh market and processing,21674.36,*,19470.1,*
305,Desert Channels,9017959,Livestock products - Total,32395176.64,^,31173564.85,^
305,Desert Channels,9200159,Livestock Products - Wool,32395176.64,^,31173564.85,^
305,Desert Channels,9015959,Livestock slaughtered and other disposals - Total,577694272.2,,527222228.7,
305,Desert Channels,9100258,Livestock slaughtered and other disposals - Sheep and lambs,3837573.93,^,3408661.91,^
305,Desert Channels,9100158,Livestock slaughtered and other disposals - Cattle and calves,570303917.6,,520566741.8,
305,Desert Channels,9100916,Livestock slaughtered and other disposals - Other n.e.c.,3552780.63,*,3246824.97,*
306,Fitzroy Basin,9019959,Total agriculture,2094511935,,1933076007,
306,Fitzroy Basin,9013959,Total value of crops,618540522.6,,585166749.6,
306,Fitzroy Basin,1910758,Broadacre crops - Total,523363761,,501180866.9,
306,Fitzroy Basin,1500158,Broadacre crops - Cereal crops - Wheat for grain,35497984.07,,31917201.45,
306,Fitzroy Basin,1500858,Broadacre crops - Cereal crops - Oats for grain,1138345.06,**,996088.28,**
306,Fitzroy Basin,1501758,Broadacre crops - Cereal crops - Barley for grain,5822291.93,*,5208622.79,*
306,Fitzroy Basin,1504158,Broadacre crops - Cereal crops - Sorghum for grain,66909465.04,,59914474.95,
306,Fitzroy Basin,1505358,Broadacre crops - Cereal crops - Maize for grain,7942271.57,^,7182339.31,^
306,Fitzroy Basin,1510316,Broadacre crops - Cereal crops - All other cereals for grain or seed,106762.31,,96857.84,
306,Fitzroy Basin,1803258,Broadacre crops - Non-cereal crops - Cotton lint (irrigated and non-irrigated),259327205,^,255117027.1,^
306,Fitzroy Basin,1808158,Broadacre crops - Non-cereal crops - Peanuts in shell,818109.02,,803843.93,
306,Fitzroy Basin,1901916,Broadacre crops - Non-cereal crops - Other pulses,140041286.4,,134466519,
306,Fitzroy Basin,1901716,Broadacre crops - Non-cereal crops - Oilseeds - Other oilseeds,2866119.67,*,2753942.12,*
306,Fitzroy Basin,1902158,Broadacre crops - Non-cereal crops - Sugar cane - Cut for crushing,2083104.61,**,1994217.66,**
306,Fitzroy Basin,1510458,Broadacre crops - All other crops n.e.c.,810816.37,*,729732.43,*
306,Fitzroy Basin,3307859,Hay - Total,18800717.88,^,18800717.88,^
306,Fitzroy Basin,1005158,Hay - Lucerne cut for hay,6050247.17,*,6050247.17,*
306,Fitzroy Basin,3308558,Hay - Other pasture cut for hay,5929111.43,*,5929111.43,*
306,Fitzroy Basin,3308058,Hay - Cereal cut for hay,3161238.23,^,3161238.23,^
306,Fitzroy Basin,3308158,Hay - Other crops cut for hay,3660121.05,*,3660121.05,*
306,Fitzroy Basin,1919559,"Nurseries, cut flowers or cultivated turf - Total",7357273.99,^,6659394.22,^
306,Fitzroy Basin,1919259,"Nurseries, cut flowers or cultivated turf - Nurseries",6973224.55,*,6275902.09,*
306,Fitzroy Basin,1919158,"Nurseries, cut flowers or cultivated turf - Nurseries - Undercover",2990252.61,*,2691227.35,*
306,Fitzroy Basin,1919258,"Nurseries, cut flowers or cultivated turf - Nurseries - Outdoor",3982971.94,*,3584674.74,*
306,Fitzroy Basin,1908558,"Nurseries, cut flowers or cultivated turf - Cultivated turf",384049.45,**,383492.13,**
306,Fitzroy Basin,4309359,Fruit and nuts (excluding grapes) - Total,19319285.24,^,15509147.34,^
306,Fitzroy Basin,4201458,Fruit and nuts - Citrus fruit - Mandarins,925730.24,,804274.97,
306,Fitzroy Basin,4200758,Fruit and nuts - Citrus fruit - Oranges,113059,*,92064,*
306,Fitzroy Basin,4201658,Fruit and nuts - Citrus fruit - All other citrus fruit n.e.c.,1138384.61,,996672.77,
306,Fitzroy Basin,4204158,Fruit and nuts - Orchard fruit - Avocados,281922.25,*,242289.82,*
306,Fitzroy Basin,4205358,Fruit and nuts - Orchard fruit - Mangoes,2443816.77,^,2070993.23,^
306,Fitzroy Basin,4207858,Fruit and nuts - Orchard fruit - All other orchard fruit n.e.c.,2031256.84,*,1981774.47,*
306,Fitzroy Basin,4302258,Fruit and nuts - Other fruit - Strawberries,20847.12,**,17822.07,**
306,Fitzroy Basin,4306058,Fruit and nuts - Other fruit - Pineapples,12288171.51,^,9247619.74,^
306,Fitzroy Basin,4307058,Fruit and nuts - Other fruit - All other fruit n.e.c.,68389.01,*,48073.83,*
306,Fitzroy Basin,4209058,Fruit and nuts - Nuts - Macadamias,7707.91,*,7562.43,*
306,Fitzroy Basin,5110058,Fruit and nuts - Grapes - Total,17237961.47,,15461684.1,
306,Fitzroy Basin,4800558,Fruit and nuts - Grapes - All other uses,17237961.47,,15461684.1,
306,Fitzroy Basin,3630059,Vegetables for human consumption - Total,32461523.01,*,27554939.25,*
306,Fitzroy Basin,3601758,Vegetables for human consumption - Broccoli,4871.39,**,4066.45,**
306,Fitzroy Basin,3610658,Vegetables for human consumption - Lettuces - Total,443337.24,**,356552.27,**
306,Fitzroy Basin,3614058,Vegetables for human consumption - Melons,2345173.24,,1989623.35,
306,Fitzroy Basin,3607158,Vegetables for human consumption - Pumpkins,61596.14,**,41244.75,**
306,Fitzroy Basin,3611758,Vegetables for human consumption - Sweet corn,9211.65,**,5971.29,**
306,Fitzroy Basin,3612558,Vegetables for human consumption - Tomatoes - Fresh market (outdoor and undercover),17613.8,**,14719.51,**
306,Fitzroy Basin,3630016,Vegetables for human consumption - All other vegetables n.e.c.,29579719.55,*,25142761.62,*
306,Fitzroy Basin,9017959,Livestock products - Total,2213982.69,**,2209148.71,**
306,Fitzroy Basin,9200159,Livestock Products - Wool,128189.52,**,123355.53,**
306,Fitzroy Basin,9200258,Livestock products - Milk,2085793.17,**,2085793.17,**
306,Fitzroy Basin,9015959,Livestock slaughtered and other disposals - Total,1473757429,,1345700109,
306,Fitzroy Basin,9100258,Livestock slaughtered and other disposals - Sheep and lambs,19964.05,**,17731.15,**
306,Fitzroy Basin,9100158,Livestock slaughtered and other disposals - Cattle and calves,1458917950,,1331745176,
306,Fitzroy Basin,9100358,Livestock slaughtered and other disposals - Pigs,8022979.22,,7676032.04,
306,Fitzroy Basin,9100658,Livestock slaughtered and other disposals - Poultry,693905.71,**,684080.92,**
306,Fitzroy Basin,9100916,Livestock slaughtered and other disposals - Other n.e.c.,6102630.33,*,5577088.65,*
307,North Queensland Dry Tropics,9019959,Total agriculture,1325105739,,1203456064,
307,North Queensland Dry Tropics,9013959,Total value of crops,643604160.1,,580357166.2,
307,North Queensland Dry Tropics,1910758,Broadacre crops - Total,360159416,,343478749.8,
307,North Queensland Dry Tropics,1500158,Broadacre crops - Cereal crops - Wheat for grain,21833508.4,^,19631100.3,^
307,North Queensland Dry Tropics,1500858,Broadacre crops - Cereal crops - Oats for grain,6652.09,**,5820.79,**
307,North Queensland Dry Tropics,1501758,Broadacre crops - Cereal crops - Barley for grain,547151.68,**,489481.93,**
307,North Queensland Dry Tropics,1504158,Broadacre crops - Cereal crops - Sorghum for grain,1814977.2,,1625232.03,
307,North Queensland Dry Tropics,1508558,Broadacre crops - Cereal crops - Rice for grain,2587276.21,**,2370334.99,**
307,North Queensland Dry Tropics,1803258,Broadacre crops - Non-cereal crops - Cotton lint (irrigated and non-irrigated),2883852.81,**,2837033.46,**
307,North Queensland Dry Tropics,1901916,Broadacre crops - Non-cereal crops - Other pulses,47186166.52,^,45307778.28,^
307,North Queensland Dry Tropics,1901716,Broadacre crops - Non-cereal crops - Oilseeds - Other oilseeds,187012.06,,179692.56,
307,North Queensland Dry Tropics,1902158,Broadacre crops - Non-cereal crops - Sugar cane - Cut for crushing,283112819.1,^,271032275.5,^
307,North Queensland Dry Tropics,3307859,Hay - Total,1980603.13,*,1980603.13,*
307,North Queensland Dry Tropics,1005158,Hay - Lucerne cut for hay,284538.45,**,284538.45,**
307,North Queensland Dry Tropics,3308558,Hay - Other pasture cut for hay,np,,np,
307,North Queensland Dry Tropics,3308058,Hay - Cereal cut for hay,np,,np,
307,North Queensland Dry Tropics,3308158,Hay - Other crops cut for hay,1078488.02,**,1078488.02,**
307,North Queensland Dry Tropics,1919559,"Nurseries, cut flowers or cultivated turf - Total",16619569.53,*,15132031.59,*
307,North Queensland Dry Tropics,1919259,"Nurseries, cut flowers or cultivated turf - Nurseries",14719724.17,**,13247751.76,**
307,North Queensland Dry Tropics,1919158,"Nurseries, cut flowers or cultivated turf - Nurseries - Undercover",2606187.9,*,2345569.11,*
307,North Queensland Dry Tropics,1919258,"Nurseries, cut flowers or cultivated turf - Nurseries - Outdoor",12113536.27,**,10902182.64,**
307,North Queensland Dry Tropics,1919459,"Nurseries, cut flowers or cultivated turf - Cut flowers",129971.59,,116974.43,
307,North Queensland Dry Tropics,1919458,"Nurseries, cut flowers or cultivated turf - Cut flowers - Outdoor",129971.59,,116974.43,
307,North Queensland Dry Tropics,1908558,"Nurseries, cut flowers or cultivated turf - Cultivated turf",1769873.77,**,1767305.41,**
307,North Queensland Dry Tropics,4309359,Fruit and nuts (excluding grapes) - Total,30797489.55,^,26648868.83,^
307,North Queensland Dry Tropics,4200758,Fruit and nuts - Citrus fruit - Oranges,11832.38,**,9635.11,**
307,North Queensland Dry Tropics,4201658,Fruit and nuts - Citrus fruit - All other citrus fruit n.e.c.,689050.16,^,603273.73,^
307,North Queensland Dry Tropics,4205358,Fruit and nuts - Orchard fruit - Mangoes,20291847.64,^,17196166.14,^
307,North Queensland Dry Tropics,4207858,Fruit and nuts - Orchard fruit - All other orchard fruit n.e.c.,6573570.48,**,6413435.23,**
307,North Queensland Dry Tropics,4304658,Fruit and nuts - Other fruit - Bananas,32479.51,,28903.03,
307,North Queensland Dry Tropics,4306058,Fruit and nuts - Other fruit - Pineapples,3001719.52,,2258982.2,
307,North Queensland Dry Tropics,4307058,Fruit and nuts - Other fruit - All other fruit n.e.c.,196989.86,*,138473.38,*
307,North Queensland Dry Tropics,5110058,Fruit and nuts - Grapes - Total,511851.29,,459107.82,
307,North Queensland Dry Tropics,4800558,Fruit and nuts - Grapes - All other uses,511851.29,,459107.82,
307,North Queensland Dry Tropics,3630059,Vegetables for human consumption - Total,233535230.6,,192657805,
307,North Queensland Dry Tropics,3601358,Vegetables for human consumption - Beans (including french and runner),np,,np,
307,North Queensland Dry Tropics,3613658,Vegetables for human consumption - Capsicum (excluding chillies),np,,np,
307,North Queensland Dry Tropics,3614058,Vegetables for human consumption - Melons,np,,np,
307,North Queensland Dry Tropics,3505958,Vegetables for human consumption - Potatoes - Fresh market and processing,5040502.87,,4527889.85,
307,North Queensland Dry Tropics,3607158,Vegetables for human consumption - Pumpkins,10553819.59,,7066833.43,
307,North Queensland Dry Tropics,3611758,Vegetables for human consumption - Sweet corn,15366508.1,^,9961072.24,^
307,North Queensland Dry Tropics,3612558,Vegetables for human consumption - Tomatoes - Fresh market (outdoor and undercover),63330028.21,,52923665.94,
307,North Queensland Dry Tropics,3630016,Vegetables for human consumption - All other vegetables n.e.c.,31576676.52,,26840175.04,
307,North Queensland Dry Tropics,9017959,Livestock products - Total,10563194.72,^,10288204.18,^
307,North Queensland Dry Tropics,9200159,Livestock Products - Wool,125626.08,**,120888.76,**
307,North Queensland Dry Tropics,9200258,Livestock products - Milk,2372779.97,**,2372779.97,**
307,North Queensland Dry Tropics,9200348,Livestock products - Eggs,8064788.66,,7794535.44,
307,North Queensland Dry Tropics,9015959,Livestock slaughtered and other disposals - Total,670938383.9,,612810693.5,
307,North Queensland Dry Tropics,9100258,Livestock slaughtered and other disposals - Sheep and lambs,15925.45,**,14145.17,**
307,North Queensland Dry Tropics,9100158,Livestock slaughtered and other disposals - Cattle and calves,663897260.6,,605958121.9,
307,North Queensland Dry Tropics,9100358,Livestock slaughtered and other disposals - Pigs,1153933.08,**,1104032.19,**
307,North Queensland Dry Tropics,9100658,Livestock slaughtered and other disposals - Poultry,5124429.36,,5051874.21,
307,North Queensland Dry Tropics,9100916,Livestock slaughtered and other disposals - Other n.e.c.,746835.46,^,682520.05,^
308,Northern Gulf,9019959,Total agriculture,597941668.4,,540543806.8,
308,Northern Gulf,9013959,Total value of crops,166198603.8,^,145573831,^
308,Northern Gulf,1910758,Broadacre crops - Total,30714132.83,^,29205577.16,^
308,Northern Gulf,1500158,Broadacre crops - Cereal crops - Wheat for grain,804076.6,,722967.11,
308,Northern Gulf,1504158,Broadacre crops - Cereal crops - Sorghum for grain,1862015.91,,1667353.13,
308,Northern Gulf,1510316,Broadacre crops - Cereal crops - All other cereals for grain or seed,3583.5,**,3251.05,**
308,Northern Gulf,1902158,Broadacre crops - Non-cereal crops - Sugar cane - Cut for crushing,27420339.9,^,26250302.41,^
308,Northern Gulf,1510458,Broadacre crops - All other crops n.e.c.,624116.92,,561703.46,
308,Northern Gulf,3307859,Hay - Total,2051277.68,*,2051277.68,*
308,Northern Gulf,3308558,Hay - Other pasture cut for hay,1092809.37,*,1092809.37,*
308,Northern Gulf,3308158,Hay - Other crops cut for hay,958468.31,**,958468.31,**
308,Northern Gulf,1919559,"Nurseries, cut flowers or cultivated turf - Total",2160684.04,*,2036732.02,*
308,Northern Gulf,1919259,"Nurseries, cut flowers or cultivated turf - Nurseries",1225955.87,*,1103360.28,*
308,Northern Gulf,1919158,"Nurseries, cut flowers or cultivated turf - Nurseries - Undercover",777372.21,*,699634.99,*
308,Northern Gulf,1919258,"Nurseries, cut flowers or cultivated turf - Nurseries - Outdoor",448583.66,*,403725.3,*
308,Northern Gulf,1908558,"Nurseries, cut flowers or cultivated turf - Cultivated turf",934728.17,**,933371.73,**
308,Northern Gulf,4309359,Fruit and nuts (excluding grapes) - Total,121180474.1,^,104579369.8,^
308,Northern Gulf,4201458,Fruit and nuts - Citrus fruit - Mandarins,266122.21,*,231207.13,*
308,Northern Gulf,4200758,Fruit and nuts - Citrus fruit - Oranges,32852.06,**,26751.45,**
308,Northern Gulf,4201658,Fruit and nuts - Citrus fruit - All other citrus fruit n.e.c.,31073538.24,*,27205347.74,*
308,Northern Gulf,4204158,Fruit and nuts - Orchard fruit - Avocados,36057248.23,^,30988346.24,^
308,Northern Gulf,4205358,Fruit and nuts - Orchard fruit - Mangoes,32621669.12,^,27644976.05,^
308,Northern Gulf,4207858,Fruit and nuts - Orchard fruit - All other orchard fruit n.e.c.,12758570.13,**,12447765.4,**
308,Northern Gulf,4306058,Fruit and nuts - Other fruit - Pineapples,3042934.94,*,2289999.39,*
308,Northern Gulf,4307058,Fruit and nuts - Other fruit - All other fruit n.e.c.,5327539.19,^,3744976.38,^
308,Northern Gulf,5110058,Fruit and nuts - Grapes - Total,2045711.99,,1834912.59,
308,Northern Gulf,4800558,Fruit and nuts - Grapes - All other uses,2045711.99,,1834912.59,
308,Northern Gulf,3630059,Vegetables for human consumption - Total,8046323.18,*,5865961.81,*
308,Northern Gulf,3601358,Vegetables for human consumption - Beans (including french and runner),np,,np,
308,Northern Gulf,3614058,Vegetables for human consumption - Melons,np,,np,
308,Northern Gulf,3611558,Vegetables for human consumption - Onions,10830.41,,9494.05,
308,Northern Gulf,3607158,Vegetables for human consumption - Pumpkins,4883016.2,*,3269665.72,*
308,Northern Gulf,3611758,Vegetables for human consumption - Sweet corn,469218.88,,304163,
308,Northern Gulf,3630016,Vegetables for human consumption - All other vegetables n.e.c.,2489412.52,**,2116000.64,**
308,Northern Gulf,9017959,Livestock products - Total,106407.76,**,102395.15,**
308,Northern Gulf,9200159,Livestock Products - Wool,106407.76,**,102395.15,**
308,Northern Gulf,9015959,Livestock slaughtered and other disposals - Total,431636656.9,,394867580.6,
308,Northern Gulf,9100258,Livestock slaughtered and other disposals - Sheep and lambs,6644.87,**,5904.17,**
308,Northern Gulf,9100158,Livestock slaughtered and other disposals - Cattle and calves,418016237.5,,381499625.6,
308,Northern Gulf,9100358,Livestock slaughtered and other disposals - Pigs,18811.35,**,17997.87,**
308,Northern Gulf,9100658,Livestock slaughtered and other disposals - Poultry,12783058.29,^,12602067.05,^
308,Northern Gulf,9100916,Livestock slaughtered and other disposals - Other n.e.c.,811904.9,*,741985.89,*
309,Queensland Murray Darling Basin,9019959,Total agriculture,1564178236,,1449414649,
309,Queensland Murray Darling Basin,9013959,Total value of crops,882283477.2,,821811461.7,
309,Queensland Murray Darling Basin,1910758,Broadacre crops - Total,688214897,^,655983995.1,^
309,Queensland Murray Darling Basin,1500158,Broadacre crops - Cereal crops - Wheat for grain,146348474.2,^,131585887.3,^
309,Queensland Murray Darling Basin,1500858,Broadacre crops - Cereal crops - Oats for grain,432011.74,*,378024.07,*
309,Queensland Murray Darling Basin,1501758,Broadacre crops - Cereal crops - Barley for grain,21311975.66,*,19065695.01,*
309,Queensland Murray Darling Basin,1504158,Broadacre crops - Cereal crops - Sorghum for grain,37636422.88,,33701756.76,
309,Queensland Murray Darling Basin,1505358,Broadacre crops - Cereal crops - Maize for grain,1400059.27,,1266098.83,
309,Queensland Murray Darling Basin,1510316,Broadacre crops - Cereal crops - All other cereals for grain or seed,18991.78,**,17229.89,**
309,Queensland Murray Darling Basin,1803258,Broadacre crops - Non-cereal crops - Cotton lint (irrigated and non-irrigated),373890879.5,^,367820760.1,^
309,Queensland Murray Darling Basin,1901916,Broadacre crops - Non-cereal crops - Other pulses,94384643.12,,90627376.59,
309,Queensland Murray Darling Basin,1900958,Broadacre crops - Non-cereal crops - Oilseeds - Canola,138475.89,**,131107.42,**
309,Queensland Murray Darling Basin,1901716,Broadacre crops - Non-cereal crops - Oilseeds - Other oilseeds,39896.97,**,38335.44,**
309,Queensland Murray Darling Basin,1510458,Broadacre crops - All other crops n.e.c.,12613066.04,**,11351723.63,**
309,Queensland Murray Darling Basin,3307859,Hay - Total,6275881.84,^,6275881.84,^
309,Queensland Murray Darling Basin,1005158,Hay - Lucerne cut for hay,1326072.85,*,1326072.85,*
309,Queensland Murray Darling Basin,3308558,Hay - Other pasture cut for hay,315327.54,^,315327.54,^
309,Queensland Murray Darling Basin,3308058,Hay - Cereal cut for hay,3945517.01,*,3945517.01,*
309,Queensland Murray Darling Basin,3308158,Hay - Other crops cut for hay,688964.44,*,688964.44,*
309,Queensland Murray Darling Basin,1919559,"Nurseries, cut flowers or cultivated turf - Total",16676142.3,,15008528.07,
309,Queensland Murray Darling Basin,1919259,"Nurseries, cut flowers or cultivated turf - Nurseries",16624926.33,,14962433.69,
309,Queensland Murray Darling Basin,1919158,"Nurseries, cut flowers or cultivated turf - Nurseries - Undercover",1213941.31,,1092547.18,
309,Queensland Murray Darling Basin,1919258,"Nurseries, cut flowers or cultivated turf - Nurseries - Outdoor",15410985.02,,13869886.52,
309,Queensland Murray Darling Basin,1919459,"Nurseries, cut flowers or cultivated turf - Cut flowers",51215.97,*,46094.37,*
309,Queensland Murray Darling Basin,1919458,"Nurseries, cut flowers or cultivated turf - Cut flowers - Outdoor",51215.97,*,46094.37,*
309,Queensland Murray Darling Basin,4309359,Fruit and nuts (excluding grapes) - Total,68567875.72,,58364373.57,
309,Queensland Murray Darling Basin,4200758,Fruit and nuts - Citrus fruit - Oranges,14235.06,**,11591.62,**
309,Queensland Murray Darling Basin,4202258,Fruit and nuts - Pome fruit - Apples,50637184.09,,42911822.73,
309,Queensland Murray Darling Basin,4202658,Fruit and nuts - Pome fruit - Pears (including Nashi),296107.76,^,249777.83,^
309,Queensland Murray Darling Basin,4203958,Fruit and nuts - Stone fruit - Apricots,183837.47,^,155468.31,^
309,Queensland Murray Darling Basin,4204358,Fruit and nuts - Stone fruit - Cherries,30623.52,*,26493.71,*
309,Queensland Murray Darling Basin,4205558,Fruit and nuts - Stone fruit - Nectarines,993759.45,^,818399.68,^
309,Queensland Murray Darling Basin,4206258,Fruit and nuts - Stone fruit - Peaches,869478.99,^,712136.74,^
309,Queensland Murray Darling Basin,4207358,Fruit and nuts - Stone fruit - All other stone fruit n.e.c.,3645880.82,,3267873.49,
309,Queensland Murray Darling Basin,4207858,Fruit and nuts - Orchard fruit - All other orchard fruit n.e.c.,700795.78,*,683724.06,*
309,Queensland Murray Darling Basin,4302258,Fruit and nuts - Other fruit - Strawberries,10904557.4,^,9322235.9,^
309,Queensland Murray Darling Basin,4307058,Fruit and nuts - Other fruit - All other fruit n.e.c.,291415.39,*,204849.5,*
309,Queensland Murray Darling Basin,5110058,Fruit and nuts - Grapes - Total,10945497.34,,9833767.65,
309,Queensland Murray Darling Basin,5109958,Fruit and nuts - Grapes - Wine production,156667.94,^,156667.94,^
309,Queensland Murray Darling Basin,4800558,Fruit and nuts - Grapes - All other uses,10788829.4,,9677099.71,
309,Queensland Murray Darling Basin,3630059,Vegetables for human consumption - Total,91603182.96,,76344915.55,
309,Queensland Murray Darling Basin,3601358,Vegetables for human consumption - Beans (including french and runner),375488.07,^,326704.28,^
309,Queensland Murray Darling Basin,3601758,Vegetables for human consumption - Broccoli,2187163.21,^,1825761.51,^
309,Queensland Murray Darling Basin,3601858,Vegetables for human consumption - Brussels sprouts,1393622.9,*,1259476.12,*
309,Queensland Murray Darling Basin,3601958,Vegetables for human consumption - Cabbages,818455.23,,582587.75,
309,Queensland Murray Darling Basin,3613658,Vegetables for human consumption - Capsicum (excluding chillies),12103607.61,^,9920657.46,^
309,Queensland Murray Darling Basin,3602758,Vegetables for human consumption - Cauliflowers,664895.82,,488707.47,
309,Queensland Murray Darling Basin,3610658,Vegetables for human consumption - Lettuces - Total,9564136.13,,7691919.64,
309,Queensland Murray Darling Basin,3614058,Vegetables for human consumption - Melons,866394.47,*,735041.08,*
309,Queensland Murray Darling Basin,3605858,Vegetables for human consumption - Mushrooms,8814434.5,,7535193.13,
309,Queensland Murray Darling Basin,3611558,Vegetables for human consumption - Onions,4674258.75,,4097504.23,
309,Queensland Murray Darling Basin,3606758,Vegetables for human consumption - Green peas - Fresh market,26065.14,*,22742.03,*
309,Queensland Murray Darling Basin,3607158,Vegetables for human consumption - Pumpkins,2402122.81,**,1608460.48,**
309,Queensland Murray Darling Basin,3612558,Vegetables for human consumption - Tomatoes - Fresh market (outdoor and undercover),21334261.45,,17828625.03,
